section,exported_at,projections_updated_at,event_name,course_used,display_round,pricing_mode,pricing_skill,market,rmse,mae,n_line_pairs,ev_threshold_pct,bet_side,bets,wins,losses,pushes,units_net,roi_pct
model_vs_book,2026-08-06T01:06:22Z,,(all events),,,default,default,Round matchups,14.944,11.874,37534,,,,,,,,
model_vs_book_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,14.944,11.874,37534,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,(all events),,,default,default,3-balls,10.585,8.309,32560,,,,,,,,
model_vs_book_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,10.585,8.309,32560,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,11.586,9.014,145,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,13.689,10.793,1511,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,WM Phoenix Open,,,default,default,Round matchups,13.305,10.364,394,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Farmers Insurance Open,,,default,default,Round matchups,12.935,9.963,340,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,AT&T Pebble Beach Pro-Am,,,default,default,Round matchups,13.319,10.473,1216,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Sony Open in Hawaii,,,default,default,Round matchups,15.242,12.059,520,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The Genesis Invitational,,,default,default,Round matchups,14.233,11.082,755,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Cognizant Classic in The Palm Beaches,,,default,default,Round matchups,16.602,13.244,432,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The Open Championship,,,default,default,Round matchups,16.045,12.981,1438,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,THE PLAYERS Championship,,,default,default,Round matchups,15.819,12.731,1163,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,RBC Heritage,,,default,default,Round matchups,14.601,11.441,1756,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Wyndham Championship,,,default,default,Round matchups,15.684,12.723,561,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Masters Tournament,,,default,default,Round matchups,15.144,12.081,1269,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The Sentry,,,default,default,Round matchups,17.421,14.244,193,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,THE CJ CUP Byron Nelson,,,default,default,Round matchups,14.566,11.520,458,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Texas Children's Houston Open,,,default,default,Round matchups,12.457,9.367,211,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Charles Schwab Challenge,,,default,default,Round matchups,14.345,11.380,812,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,the Memorial Tournament presented by Workday,,,default,default,Round matchups,15.696,12.558,1507,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,U.S. Open,,,default,default,Round matchups,14.880,11.746,1339,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,FedEx St. Jude Championship,,,default,default,Round matchups,14.486,11.511,1218,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,BMW Championship,,,default,default,Round matchups,14.007,11.124,1442,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,John Deere Classic,,,default,default,Round matchups,15.251,11.866,594,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,RBC Canadian Open,,,default,default,Round matchups,13.964,11.247,966,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,PGA Championship,,,default,default,Round matchups,15.162,12.283,1503,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Travelers Championship,,,default,default,Round matchups,16.021,12.742,1714,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Valero Texas Open,,,default,default,Round matchups,15.314,12.001,338,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,World Wide Technology Championship,,,default,default,Round matchups,15.039,12.308,199,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Procore Championship,,,default,default,Round matchups,16.809,13.088,479,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Barracuda Championship,,,default,default,Round matchups,6.593,5.740,24,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,14.919,11.826,1067,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,16.212,12.874,576,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,13.851,10.812,653,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,15.556,12.334,447,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,15.330,11.999,277,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,15.509,12.543,595,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,13.646,10.815,550,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,17.910,14.606,67,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,13.337,10.705,267,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,15.375,12.500,842,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,12.487,10.214,81,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,16.251,13.131,805,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,14.087,11.712,294,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Bank of Utah Championship,,,default,default,Round matchups,10.639,8.399,57,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,TOUR Championship,,,default,default,Round matchups,14.481,11.448,864,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Arnold Palmer Invitational presented by Mastercard,,,default,default,Round matchups,14.982,12.048,1252,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Shriners Children's Open,,,default,default,Round matchups,14.576,11.898,345,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Wells Fargo Championship,,,default,default,Round matchups,13.431,10.637,524,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Olympic Men's Golf Competition,,,default,default,Round matchups,18.569,15.734,81,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Rocket Mortgage Classic,,,default,default,Round matchups,15.429,12.436,512,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,ZOZO CHAMPIONSHIP,,,default,default,Round matchups,17.447,14.240,131,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Mexico Open at Vidanta,,,default,default,Round matchups,13.395,10.838,314,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Myrtle Beach Classic,,,default,default,Round matchups,16.524,12.864,237,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Black Desert Championship,,,default,default,Round matchups,14.426,11.788,163,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The Honda Classic,,,default,default,Round matchups,14.412,11.540,271,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Sentry Tournament of Champions,,,default,default,Round matchups,18.181,14.574,280,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,AT&T Byron Nelson,,,default,default,Round matchups,15.273,12.310,111,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Barbasol Championship,,,default,default,Round matchups,16.054,12.340,128,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Fortinet Championship,,,default,default,Round matchups,13.835,11.022,296,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,ZOZO Championship,,,default,default,Round matchups,22.376,18.540,44,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Cadence Bank Houston Open,,,default,default,Round matchups,15.491,12.197,48,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,World Wide Technology Championship at Mayakoba,,,default,default,Round matchups,14.284,11.425,174,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,THE CJ CUP in South Carolina,,,default,default,Round matchups,11.853,9.596,105,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Arnold Palmer Invitational,,,default,default,Round matchups,15.701,12.332,208,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Cadillac Championship,,,default,default,Round matchups,14.743,11.943,371,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,8.973,7.300,261,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The American Express,,,default,default,3-balls,10.728,8.505,254,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,WM Phoenix Open,,,default,default,3-balls,10.560,8.282,1199,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Farmers Insurance Open,,,default,default,3-balls,9.926,7.820,1261,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,AT&T Pebble Beach Pro-Am,,,default,default,3-balls,11.099,8.980,409,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Sony Open in Hawaii,,,default,default,3-balls,11.538,8.931,913,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The Genesis Invitational,,,default,default,3-balls,10.418,8.123,876,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Cognizant Classic in The Palm Beaches,,,default,default,3-balls,12.163,9.397,411,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The Open Championship,,,default,default,3-balls,11.043,8.884,937,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,THE PLAYERS Championship,,,default,default,3-balls,10.332,8.054,1381,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Wyndham Championship,,,default,default,3-balls,10.896,8.588,795,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Masters Tournament,,,default,default,3-balls,10.838,8.513,699,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The Sentry,,,default,default,3-balls,14.999,12.196,428,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,THE CJ CUP Byron Nelson,,,default,default,3-balls,10.110,7.965,661,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Texas Children's Houston Open,,,default,default,3-balls,9.583,7.616,933,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Charles Schwab Challenge,,,default,default,3-balls,10.043,8.019,1179,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,U.S. Open,,,default,default,3-balls,9.979,7.482,864,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,FedEx St. Jude Championship,,,default,default,3-balls,12.107,9.473,490,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,John Deere Classic,,,default,default,3-balls,10.794,8.466,1114,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,RBC Canadian Open,,,default,default,3-balls,9.246,7.102,793,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,PGA Championship,,,default,default,3-balls,11.583,9.176,1045,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Travelers Championship,,,default,default,3-balls,10.590,8.346,437,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Valero Texas Open,,,default,default,3-balls,10.080,8.115,1133,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,World Wide Technology Championship,,,default,default,3-balls,10.395,8.343,812,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Procore Championship,,,default,default,3-balls,9.651,7.538,343,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Barracuda Championship,,,default,default,3-balls,7.698,6.298,98,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,3-balls,10.040,8.036,706,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,3-balls,8.419,6.356,256,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,3-balls,9.795,7.739,385,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,3-balls,10.849,8.506,1111,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,9.825,7.693,399,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,9.397,7.426,609,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,11.958,9.525,231,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,9.650,7.592,765,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,9.962,7.723,570,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,3-balls,10.113,7.906,246,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,3-balls,10.375,8.266,986,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,3-balls,10.681,8.577,336,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Bank of Utah Championship,,,default,default,3-balls,10.124,7.882,215,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Shriners Children's Open,,,default,default,3-balls,10.089,7.792,588,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Wells Fargo Championship,,,default,default,3-balls,10.619,8.496,436,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Olympic Men's Golf Competition,,,default,default,3-balls,11.694,9.478,217,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Rocket Mortgage Classic,,,default,default,3-balls,11.055,8.535,586,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,ZOZO CHAMPIONSHIP,,,default,default,3-balls,13.209,10.804,390,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Mexico Open at Vidanta,,,default,default,3-balls,10.674,8.369,497,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Myrtle Beach Classic,,,default,default,3-balls,10.607,8.787,152,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Black Desert Championship,,,default,default,3-balls,10.098,7.731,184,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,The Honda Classic,,,default,default,3-balls,9.779,7.869,263,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,RBC Heritage,,,default,default,3-balls,10.682,8.363,354,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,AT&T Byron Nelson,,,default,default,3-balls,10.867,8.517,457,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,the Memorial Tournament presented by Workday,,,default,default,3-balls,10.439,8.418,367,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Barbasol Championship,,,default,default,3-balls,11.946,9.260,56,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Fortinet Championship,,,default,default,3-balls,9.973,7.849,328,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,ZOZO Championship,,,default,default,3-balls,15.206,12.211,261,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Arnold Palmer Invitational presented by Mastercard,,,default,default,3-balls,12.031,9.561,132,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Cadence Bank Houston Open,,,default,default,3-balls,10.907,8.295,157,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,World Wide Technology Championship at Mayakoba,,,default,default,3-balls,9.437,7.601,136,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,THE CJ CUP in South Carolina,,,default,default,3-balls,9.350,7.334,235,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Arnold Palmer Invitational,,,default,default,3-balls,9.379,7.313,156,,,,,,,,
model_vs_book,2026-08-06T01:06:22Z,,Cadillac Championship,,,default,default,3-balls,6.979,6.032,67,,,,,,,,
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,0.0,p1,48,24,19,5,0.53,1.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,0.0,p1,15611,7860,6185,1566,1041.15,6.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,Round matchups,,,,0.0,pick,103,54,37,12,7.71,7.5
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,2.5,p1,44,23,17,4,1.71,3.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,2.5,p1,14385,7287,5670,1428,1065.49,7.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,Round matchups,,,,2.5,pick,91,50,30,11,11.69,12.8
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,5.0,p1,37,20,15,2,1.42,3.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,5.0,p1,13127,6684,5145,1298,1058.97,8.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,Round matchups,,,,5.0,pick,78,44,27,7,9.79,12.6
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,7.5,p1,35,20,13,2,3.42,9.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,7.5,p1,11919,6126,4612,1181,1100.25,9.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,Round matchups,,,,7.5,pick,68,38,24,6,7.67,11.3
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,10.0,p1,30,17,11,2,2.93,9.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,10.0,p1,10732,5559,4120,1053,1085.64,10.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,Round matchups,,,,10.0,pick,62,35,22,5,7.18,11.6
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,12.5,p1,26,15,9,2,3.43,13.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,12.5,p1,9651,5020,3697,934,1033.07,10.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,Round matchups,,,,12.5,pick,50,30,16,4,9.32,18.6
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,15.0,p1,22,12,8,2,1.95,8.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,15.0,p1,8614,4481,3296,837,964.16,11.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,Round matchups,,,,15.0,pick,43,26,14,3,8.07,18.8
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,0.0,p2,55,30,18,7,7.18,13.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,0.0,p2,16054,8177,6291,1586,1080.53,6.7
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,2.5,p2,47,27,13,7,9.98,21.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,2.5,p2,14733,7555,5756,1422,1092.50,7.4
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,5.0,p2,41,24,12,5,8.37,20.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,5.0,p2,13451,6961,5223,1267,1128.07,8.4
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,7.5,p2,33,18,11,4,4.25,12.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,7.5,p2,12200,6356,4700,1144,1132.18,9.3
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,10.0,p2,32,18,11,3,4.25,13.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,10.0,p2,11028,5769,4235,1024,1094.85,9.9
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,12.5,p2,24,15,7,2,5.89,24.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,12.5,p2,9927,5251,3772,904,1109.58,11.2
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,15.0,p2,21,14,6,1,6.12,29.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,15.0,p2,8951,4754,3381,816,1088.04,12.2
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,17.5,p2,18,12,5,1,5.78,32.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,17.5,p2,8029,4281,3025,723,1032.00,12.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,Round matchups,,,,17.5,pick,35,23,9,3,10.83,30.9
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,20.0,p2,14,9,4,1,4.31,30.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,20.0,p2,7158,3835,2695,628,972.83,13.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,Round matchups,,,,20.0,pick,29,18,8,3,8.01,27.6
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,17.5,p1,17,11,4,2,5.05,29.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,17.5,p1,7656,3977,2948,731,861.14,11.2
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,Round matchups,,,,20.0,p1,15,9,4,2,3.70,24.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,Round matchups,,,,20.0,p1,6816,3543,2641,632,784.08,11.5
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,0.0,p2,582,279,246,57,-9.39,-1.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,The American Express,,(all),default,default,Round matchups,,,,0.0,pick,1233,580,529,124,-10.52,-0.9
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,2.5,p2,542,261,225,56,-3.13,-0.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,The American Express,,(all),default,default,Round matchups,,,,2.5,pick,1135,538,477,120,3.90,0.3
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,0.0,p1,651,301,283,67,-1.13,-0.2
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,2.5,p1,593,277,252,64,7.03,1.2
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,5.0,p1,544,255,230,59,8.92,1.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,The American Express,,(all),default,default,Round matchups,,,,5.0,pick,1027,485,428,114,7.42,0.7
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,7.5,p1,483,223,203,57,6.04,1.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,The American Express,,(all),default,default,Round matchups,,,,7.5,pick,919,431,379,109,8.32,0.9
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,10.0,p1,438,208,178,52,17.69,4.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,The American Express,,(all),default,default,Round matchups,,,,10.0,pick,827,389,340,98,11.99,1.4
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,12.5,p1,388,186,155,47,19.65,5.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,The American Express,,(all),default,default,Round matchups,,,,12.5,pick,726,339,299,88,7.53,1.0
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,5.0,p2,483,230,198,55,-1.50,-0.3
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,7.5,p2,436,208,176,52,2.28,0.5
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,10.0,p2,389,181,162,46,-5.70,-1.5
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,12.5,p2,338,153,144,41,-12.12,-3.6
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,15.0,p2,283,126,122,35,-11.18,-4.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,The American Express,,(all),default,default,Round matchups,,,,15.0,pick,629,292,260,77,7.75,1.2
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,17.5,p2,249,106,110,33,-16.93,-6.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,The American Express,,(all),default,default,Round matchups,,,,17.5,pick,546,247,230,69,-1.59,-0.3
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,20.0,p2,217,91,97,29,-17.92,-8.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,The American Express,,(all),default,default,Round matchups,,,,20.0,pick,469,208,202,59,-9.65,-2.1
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,15.0,p1,346,166,138,42,18.93,5.5
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,17.5,p1,297,141,120,36,15.34,5.2
ev_backtest,2026-08-06T01:06:22Z,,The American Express,,,default,default,Round matchups,,,,20.0,p1,252,117,105,30,8.27,3.3
ev_backtest,2026-08-06T01:06:22Z,,WM Phoenix Open,,,default,default,Round matchups,,,,0.0,p2,153,79,53,21,20.14,13.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,WM Phoenix Open,,(all),default,default,Round matchups,,,,0.0,pick,325,158,131,36,15.29,4.7
ev_backtest,2026-08-06T01:06:22Z,,WM Phoenix Open,,,default,default,Round matchups,,,,2.5,p2,137,73,44,20,23.73,17.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,WM Phoenix Open,,(all),default,default,Round matchups,,,,2.5,pick,293,146,114,33,21.69,7.4
ev_backtest,2026-08-06T01:06:22Z,,WM Phoenix Open,,,default,default,Round matchups,,,,5.0,p2,129,70,40,19,25.29,19.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,WM Phoenix Open,,(all),default,default,Round matchups,,,,5.0,pick,266,134,101,31,24.35,9.2
ev_backtest,2026-08-06T01:06:22Z,,WM Phoenix Open,,,default,default,Round matchups,,,,7.5,p2,118,59,40,19,15.66,13.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,WM Phoenix Open,,(all),default,default,Round matchups,,,,7.5,pick,241,119,94,28,17.84,7.4
