section,exported_at,projections_updated_at,event_name,course_used,display_round,pricing_mode,pricing_skill,market,rmse,mae,n_line_pairs,ev_threshold_pct,bet_side,bets,wins,losses,pushes,units_net,roi_pct
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Birdies,,,,5.0,under,35,23,12,0,7.55,21.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Birdies,,,,7.5,under,17,11,6,0,2.57,15.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Bogeys,,,,0.0,over,57,37,20,0,15.52,27.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Bogeys,,,,10.0,over,34,21,13,0,5.68,16.7
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Bogeys,,,,12.5,over,22,10,12,0,-3.00,-13.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Bogeys,,,,15.0,over,11,3,8,0,-5.44,-49.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Bogeys,,,,17.5,over,8,1,7,0,-6.51,-81.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Bogeys,,,,2.5,over,54,36,18,0,16.24,30.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Bogeys,,,,20.0,over,4,0,4,0,-4.00,-100.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Bogeys,,,,5.0,over,51,34,17,0,14.44,28.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Bogeys,,,,7.5,over,47,30,17,0,9.85,20.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,0.0,over,9,4,5,0,-1.73,-19.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,0.0,under,39,21,18,0,0.03,0.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,10.0,over,5,2,3,0,-1.12,-22.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,10.0,under,31,17,14,0,0.28,0.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,12.5,over,4,1,3,0,-2.18,-54.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,12.5,under,31,17,14,0,0.28,0.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,15.0,over,3,1,2,0,-1.18,-39.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,15.0,under,30,17,13,0,1.28,4.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,17.5,over,3,1,2,0,-1.18,-39.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,17.5,under,26,15,11,0,1.54,5.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,2.5,over,8,3,5,0,-2.35,-29.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,2.5,under,36,19,17,0,-0.95,-2.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,20.0,under,22,12,10,0,0.53,2.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,5.0,over,7,3,4,0,-1.35,-19.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,5.0,under,34,19,15,0,1.05,3.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,7.5,over,5,2,3,0,-1.12,-22.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Fairways hit,,,,7.5,under,34,19,15,0,1.05,3.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,0.0,over,3,0,3,0,-3.00,-100.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,0.0,under,46,37,9,0,19.95,43.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,10.0,under,35,29,6,0,16.56,47.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,12.5,under,31,26,5,0,15.13,48.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,15.0,under,28,24,4,0,14.85,53.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,17.5,under,25,23,2,0,16.19,64.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,2.5,over,2,0,2,0,-2.00,-100.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,2.5,under,44,37,7,0,21.95,49.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,20.0,under,20,18,2,0,12.03,60.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,5.0,over,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,5.0,under,39,32,7,0,17.84,45.7
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),GIR,,,,7.5,under,36,30,6,0,17.47,48.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Total score,,,,0.0,over,110,65,45,0,10.50,9.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Total score,,,,10.0,over,110,65,45,0,10.50,9.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Total score,,,,12.5,over,110,65,45,0,10.50,9.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Total score,,,,15.0,over,109,65,44,0,11.50,10.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Total score,,,,17.5,over,108,64,44,0,10.83,10.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Total score,,,,2.5,over,110,65,45,0,10.50,9.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Total score,,,,20.0,over,104,61,43,0,9.28,8.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Total score,,,,5.0,over,110,65,45,0,10.50,9.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,RBC Canadian Open,TPC Toronto At Osprey Valley,,(all),(all),Total score,,,,7.5,over,110,65,45,0,10.50,9.5
model_vs_book,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,0.866,0.629,225,,,,,,,,
model_vs_book,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,1.126,1.058,123,,,,,,,,
model_vs_book,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,1.378,1.148,140,,,,,,,,
model_vs_book,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,0.959,0.791,101,,,,,,,,
model_vs_book,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,1.401,1.102,223,,,,,,,,
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,0.0,over,82,44,38,0,-0.09,-0.1
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,0.0,under,100,58,42,0,7.58,7.6
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,10.0,over,68,41,27,0,8.16,12.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,10.0,under,34,18,16,0,0.78,2.3
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,12.5,over,66,40,26,0,8.25,12.5
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,12.5,under,22,12,10,0,1.62,7.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,15.0,over,57,31,26,0,2.95,5.2
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,15.0,under,16,8,8,0,0.02,0.2
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,17.5,over,47,23,24,0,0.08,0.2
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,17.5,under,1,1,0,0,0.89,89.3
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,2.5,over,75,42,33,0,3.30,4.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,2.5,under,81,46,35,0,5.31,6.6
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,20.0,over,36,17,19,0,0.23,0.6
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,5.0,over,70,41,29,0,6.16,8.8
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,5.0,under,65,39,26,0,8.50,13.1
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,7.5,over,68,41,27,0,8.16,12.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Birdies,,,,7.5,under,49,29,20,0,6.38,13.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,0.0,over,82,35,47,0,-18.85,-23.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,0.0,under,39,30,9,0,15.56,39.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,10.0,over,53,22,31,0,-12.62,-23.8
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,10.0,under,36,27,9,0,13.27,36.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,12.5,over,36,16,20,0,-7.10,-19.7
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,12.5,under,31,23,8,0,11.11,35.8
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,15.0,over,21,10,11,0,-2.24,-10.7
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,15.0,under,26,21,5,0,12.24,47.1
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,17.5,over,9,5,4,0,0.62,6.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,17.5,under,16,12,4,0,6.06,37.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,2.5,over,80,33,47,0,-20.42,-25.5
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,2.5,under,39,30,9,0,15.56,39.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,20.0,over,2,1,1,0,-0.26,-13.2
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,20.0,under,7,7,0,0,5.61,80.2
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,5.0,over,75,30,45,0,-20.62,-27.5
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,5.0,under,38,29,9,0,14.84,39.1
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,7.5,over,65,27,38,0,-15.98,-24.6
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Bogeys,,,,7.5,under,38,29,9,0,14.84,39.1
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,0.0,over,32,19,13,0,1.46,4.6
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,0.0,under,95,44,51,0,-14.78,-15.6
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,10.0,over,21,11,10,0,-0.81,-3.8
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,10.0,under,75,33,42,0,-14.91,-19.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,12.5,over,20,11,9,0,0.19,1.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,12.5,under,70,32,38,0,-11.99,-17.1
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,15.0,over,15,10,5,0,2.95,19.7
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,15.0,under,68,30,38,0,-13.42,-19.7
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,17.5,over,7,6,1,0,4.24,60.5
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,17.5,under,62,28,34,0,-11.38,-18.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,2.5,over,29,16,13,0,-0.68,-2.3
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,2.5,under,88,40,48,0,-15.32,-17.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,20.0,over,5,4,1,0,2.86,57.3
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,20.0,under,53,22,31,0,-12.83,-24.2
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,5.0,over,27,15,12,0,-0.28,-1.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,5.0,under,85,38,47,0,-15.70,-18.5
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,7.5,over,25,13,12,0,-1.36,-5.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Fairways hit,,,,7.5,under,80,35,45,0,-15.53,-19.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,0.0,over,15,9,6,0,1.46,9.7
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,0.0,under,72,35,37,0,-6.39,-8.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,10.0,over,1,0,1,0,-1.00,-100.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,10.0,under,44,23,21,0,0.01,0.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,12.5,under,37,20,17,0,1.61,4.3
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,15.0,under,31,16,15,0,-0.41,-1.3
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,17.5,under,24,12,12,0,-0.68,-2.8
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,2.5,over,13,8,5,0,1.81,13.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,2.5,under,68,33,35,0,-6.07,-8.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,20.0,under,17,9,8,0,0.36,2.1
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,5.0,over,6,4,2,0,2.09,34.8
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,5.0,under,61,30,31,0,-4.30,-7.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,7.5,over,1,0,1,0,-1.00,-100.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,GIR,,,,7.5,under,50,26,24,0,-0.71,-1.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,0.0,over,87,39,48,0,-15.33,-17.6
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,0.0,under,95,66,29,0,29.93,31.5
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,10.0,over,36,19,17,0,-1.28,-3.6
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,10.0,under,66,49,17,0,26.50,40.1
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,12.5,over,24,12,12,0,-1.53,-6.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,12.5,under,65,48,17,0,25.48,39.2
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,15.0,over,16,10,6,0,2.73,17.0
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,15.0,under,64,47,17,0,24.50,38.3
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,17.5,over,10,6,4,0,1.35,13.5
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,17.5,under,59,42,17,0,19.68,33.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,2.5,over,72,32,40,0,-13.12,-18.2
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,2.5,under,88,62,26,0,29.25,33.2
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,20.0,over,6,5,1,0,3.35,55.8
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,20.0,under,53,37,16,0,16.50,31.1
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,5.0,over,55,28,27,0,-3.51,-6.4
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,5.0,under,79,56,23,0,26.51,33.6
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,7.5,over,45,24,21,0,-0.85,-1.9
ev_backtest,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,default,default,Total score,,,,7.5,under,72,53,19,0,27.92,38.8
model_vs_book_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,0.866,0.629,225,,,,,,,,
model_vs_book_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Bogeys,1.126,1.058,123,,,,,,,,
model_vs_book_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Fairways hit,1.378,1.148,140,,,,,,,,
model_vs_book_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),GIR,0.959,0.791,101,,,,,,,,
model_vs_book_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Total score,1.401,1.102,223,,,,,,,,
ev_backtest_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,,,,0.0,over,82,44,38,0,-0.09,-0.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,,,,0.0,under,100,58,42,0,7.58,7.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,,,,10.0,over,68,41,27,0,8.16,12.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,,,,10.0,under,34,18,16,0,0.78,2.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,,,,12.5,over,66,40,26,0,8.25,12.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,,,,12.5,under,22,12,10,0,1.62,7.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,,,,15.0,over,57,31,26,0,2.95,5.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,,,,15.0,under,16,8,8,0,0.02,0.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,U.S. Open,Shinnecock Hills Golf Club,,(all),(all),Birdies,,,,17.5,over,47,23,24,0,0.08,0.2
