captured_at,pp_round_props_refreshed_at,projections_updated_at,event_name,course_used,display_round,round_num,dg_id,player_name,market,pp_line,over_odds,under_odds,p_over_implied,p_under_implied,pp_odds_method,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-07-30T02:28:53Z,2026-07-30T02:27:19Z,2026-07-30T02:28:38Z,Rocket Classic,Detroit Golf Club North Course,1,1,21501,"Dalke, Brad",Birdies,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.37,2.59,12.17,2.85,12.6,8.39,29.3
2026-07-30T02:28:53Z,2026-07-30T02:27:19Z,2026-07-30T02:28:38Z,Rocket Classic,Detroit Golf Club North Course,1,1,29279,"Suber, Jackson",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.95,5.17,10.47,1.94,14.02,8.36,29.2
2026-07-30T02:28:53Z,2026-07-30T02:27:19Z,2026-07-30T02:28:38Z,Rocket Classic,Detroit Golf Club North Course,1,1,29279,"Suber, Jackson",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.95,5.17,10.47,1.94,14.02,8.36,29.2
2026-07-30T02:28:53Z,2026-07-30T02:27:19Z,2026-07-30T02:28:38Z,Rocket Classic,Detroit Golf Club North Course,1,1,23841,"Neergaard-Petersen, Rasmus",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.1,4.16,11.42,2.06,13.77,8.96,29.2
2026-07-30T02:28:53Z,2026-07-30T02:27:19Z,2026-07-30T02:28:38Z,Rocket Classic,Detroit Golf Club North Course,1,1,23841,"Neergaard-Petersen, Rasmus",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.1,4.16,11.42,2.06,13.77,8.96,29.2
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,14509,"Dahmen, Joel",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.3,4.05,11.61,2.02,13.81,9.04,30.08
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,21756,"Cole, Eric",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68,4.94,10.69,1.98,13.16,8.05,27.83
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,14509,"Dahmen, Joel",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.3,4.05,11.61,2.02,13.81,9.04,30.08
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,21756,"Cole, Eric",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68,4.94,10.69,1.98,13.16,8.05,27.83
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27774,"Gotterup, Chris",Birdies,4,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.05,4.65,11.08,1.87,14.02,8.45,27.89
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,10104,"Power, Seamus",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.56,4.56,11.16,1.94,13.13,8.37,28.35
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,17639,"Blair, Zac",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.16,4.23,11.49,2,13.44,8.76,28.53
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,16333,"Hubbard, Mark",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.77,4.41,10.95,2.21,13.14,8.43,29.61
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,18103,"Bezuidenhout, Christiaan",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.03,4.33,11.48,1.91,13.92,8.53,27.98
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,17543,"Kim, Michael",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.72,4.61,10.83,2.21,14.08,8.19,28.07
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,12808,"Grillo, Emiliano",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.21,4.47,10.93,2.27,13.9,8.99,28.68
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,18103,"Bezuidenhout, Christiaan",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.03,4.33,11.48,1.91,13.92,8.53,27.98
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,18103,"Bezuidenhout, Christiaan",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.03,4.33,11.48,1.91,13.92,8.53,27.98
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,17543,"Kim, Michael",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.72,4.61,10.83,2.21,14.08,8.19,28.07
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,12808,"Grillo, Emiliano",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.21,4.47,10.93,2.27,13.9,8.99,28.68
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,10104,"Power, Seamus",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.56,4.56,11.16,1.94,13.13,8.37,28.35
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,32319,"Koivun, Jackson",Birdies,4,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.4,4.33,11.13,2.15,14.19,8.34,28.63
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,23604,"Clark, Wyndham",Birdies,4,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.08,5.22,10.38,1.92,13.85,8.22,27.41
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,11676,"Finau, Tony",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.94,5.24,10.35,2.09,13.36,8.13,28.94
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,12423,"Kirk, Chris",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.14,4.62,10.91,2.04,14.32,10.38,29.64
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,23604,"Clark, Wyndham",Total Score,69,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.08,5.22,10.38,1.92,13.85,8.22,27.41
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,13872,"Bradley, Keegan",Total Score,69,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.24,4.77,10.74,2.09,13.84,8.44,28.73
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,32319,"Koivun, Jackson",Total Score,68.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.4,4.33,11.13,2.15,14.19,8.34,28.63
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,32319,"Koivun, Jackson",GIR,13.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.4,4.33,11.13,2.15,14.19,8.34,28.63
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,23604,"Clark, Wyndham",GIR,13,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.08,5.22,10.38,1.92,13.85,8.22,27.41
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,32319,"Koivun, Jackson",Pars,12,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.4,4.33,11.13,2.15,14.19,8.34,28.63
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,23604,"Clark, Wyndham",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.08,5.22,10.38,1.92,13.85,8.22,27.41
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,13872,"Bradley, Keegan",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.24,4.77,10.74,2.09,13.84,8.44,28.73
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,13872,"Bradley, Keegan",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.24,4.77,10.74,2.09,13.84,8.44,28.73
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,11676,"Finau, Tony",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.94,5.24,10.35,2.09,13.36,8.13,28.94
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,19895,"Schauffele, Xander",Birdies,4,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.39,4.36,11.57,1.81,14.05,10.14,28.33
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,12965,"Fowler, Rickie",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.86,5,10.71,1.9,13.63,8.87,28.35
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,7399,"Glover, Lucas",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.88,4.52,11.13,1.98,14.44,8.99,30.12
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,12965,"Fowler, Rickie",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.86,5,10.71,1.9,13.63,8.87,28.35
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,23475,"Novak, Andrew",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.51,3.88,11.68,2.03,13.73,8.55,29.51
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27774,"Gotterup, Chris",Total Score,68.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.05,4.65,11.08,1.87,14.02,8.45,27.89
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,19895,"Schauffele, Xander",Total Score,68.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.39,4.36,11.57,1.81,14.05,10.14,28.33
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27774,"Gotterup, Chris",GIR,13.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.05,4.65,11.08,1.87,14.02,8.45,27.89
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,19895,"Schauffele, Xander",GIR,13.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.39,4.36,11.57,1.81,14.05,10.14,28.33
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,19895,"Schauffele, Xander",Pars,12,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.39,4.36,11.57,1.81,14.05,10.14,28.33
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27774,"Gotterup, Chris",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.05,4.65,11.08,1.87,14.02,8.45,27.89
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,12965,"Fowler, Rickie",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.86,5,10.71,1.9,13.63,8.87,28.35
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,23475,"Novak, Andrew",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.51,3.88,11.68,2.03,13.73,8.55,29.51
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,23475,"Novak, Andrew",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.51,3.88,11.68,2.03,13.73,8.55,29.51
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,19895,"Schauffele, Xander",Bogeys,2,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.39,4.36,11.57,1.81,14.05,10.14,28.33
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,14609,"Kim, Si Woo",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.54,5,10.91,1.81,14.09,9.26,28.3
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27900,"Potgieter, Aldrich",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.22,4.96,10.25,2.31,13.33,8.07,28.93
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,17881,"Yu, Kevin",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.05,4.43,11,2.16,13.44,8.46,28.93
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,26096,"Bhatia, Akshay",Total Score,69,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.74,4.97,10.72,1.94,13.85,8.37,27.52
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,14609,"Kim, Si Woo",Total Score,68.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.54,5,10.91,1.81,14.09,9.26,28.3
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,14609,"Kim, Si Woo",GIR,13.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.54,5,10.91,1.81,14.09,9.26,28.3
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,14609,"Kim, Si Woo",Pars,12,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.54,5,10.91,1.81,14.09,9.26,28.3
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27900,"Potgieter, Aldrich",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.22,4.96,10.25,2.31,13.33,8.07,28.93
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,17881,"Yu, Kevin",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.05,4.43,11,2.16,13.44,8.46,28.93
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,29770,"Mouw, William",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.86,4.29,11.37,1.94,14.03,9.22,29.29
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,17881,"Yu, Kevin",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.05,4.43,11,2.16,13.44,8.46,28.93
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,14609,"Kim, Si Woo",Bogeys,2,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.54,5,10.91,1.81,14.09,9.26,28.3
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,16394,"Jaeger, Stephan",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.87,5.13,10.49,1.97,12.84,7.67,28.69
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,13126,"Taylor, Nick",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.56,4.36,11.31,2.05,13.21,8.58,27.97
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,29767,"Gerard, Ryan",Total Score,69,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.58,4.73,10.78,2.11,13.89,8.92,28.07
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,29767,"Gerard, Ryan",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.58,4.73,10.78,2.11,13.89,8.92,28.07
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,13126,"Taylor, Nick",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.56,4.36,11.31,2.05,13.21,8.58,27.97
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,16394,"Jaeger, Stephan",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.87,5.13,10.49,1.97,12.84,7.67,28.69
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27364,"Thompson, Davis",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.35,4.74,11.02,1.91,14.68,8.64,28.88
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27194,"Hall, Harry",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.61,4.61,10.78,2.2,12.45,7.94,27.81
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27364,"Thompson, Davis",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.35,4.74,11.02,1.91,14.68,8.64,28.88
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27364,"Thompson, Davis",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.35,4.74,11.02,1.91,14.68,8.64,28.88
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27194,"Hall, Harry",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.61,4.61,10.78,2.2,12.45,7.94,27.81
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,27364,"Thompson, Davis",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.35,4.74,11.02,1.91,14.68,8.64,28.88
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,24550,"Ghim, Doug",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.49,4.52,11.28,1.81,13.98,8.88,29.08
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,28309,"Coody, Pierceson",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.92,4.67,10.59,2.3,12.34,8.29,28.49
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,15556,"Hughes, Mackenzie",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.84,4.15,11.6,1.92,12.93,7.95,28
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,24550,"Ghim, Doug",Pars,12,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.49,4.52,11.28,1.81,13.98,8.88,29.08
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,15556,"Hughes, Mackenzie",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.84,4.15,11.6,1.92,12.93,7.95,28
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,13562,"Matsuyama, Hideki",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.72,5,10.5,2.15,14.18,8.57,28.16
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,29827,"James, Ben",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.56,4.55,10.94,2.09,13.18,8.36,28.85
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,29827,"James, Ben",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.56,4.55,10.94,2.09,13.18,8.36,28.85
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,19870,"McCarthy, Denny",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.83,4.08,11.65,1.97,13.54,8.25,27.42
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,19870,"McCarthy, Denny",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,67.83,4.08,11.65,1.97,13.54,8.25,27.42
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,15980,"Lipsky, David",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.91,4.26,11.22,2.17,12.63,8.38,29.1
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,23504,"Hoey, Rico",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.06,4.43,11.03,2.05,13.47,8.65,29.73
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,15470,"Hossler, Beau",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.31,4.7,11.09,1.87,13.14,8.35,28.26
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,26649,"Thorbjornsen, Michael",Total Score,69,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.89,4.65,11.22,1.76,13.97,8.72,28.78
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,26649,"Thorbjornsen, Michael",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,66.89,4.65,11.22,1.76,13.97,8.72,28.78
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,23504,"Hoey, Rico",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.06,4.43,11.03,2.05,13.47,8.65,29.73
2026-07-30T04:32:38Z,2026-07-30T04:31:58Z,2026-07-30T04:31:58Z,Rocket Classic,Detroit Golf Club North Course,1,1,15470,"Hossler, Beau",Bogeys,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,68.31,4.7,11.09,1.87,13.14,8.35,28.26
