generated_at,course_name,competition,event,year,round,player,matched_player,market,line,model_mu,model_line_edge,side,model_edge_pct,actual,result,opening_american,closing_american,pnl_open,pnl_close
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,J.J. Spaun,J.J. Spaun,Birdies,3.5,3.773,0.273,over,6.60,6,W,105,132,1.050,1.320
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,J.J. Spaun,J.J. Spaun,Birdies,3.5,3.773,0.273,under,-17.64,6,L,-165,-132,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,X. Schauffele,Xander Schauffele,Birdies,3.5,3.905,0.405,over,-1.37,5,W,-145,-115,0.690,0.870
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,X. Schauffele,Xander Schauffele,Birdies,3.5,3.905,0.405,under,-9.04,5,L,-105,115,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,B. Dechambeau,Bryson DeChambeau,Birdies,3.5,3.834,0.334,over,10.01,7,W,115,140,1.150,1.400
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,R. MacIntyre,Robert MacIntyre,Birdies,3.5,3.841,0.341,over,13.17,6,W,130,158,1.300,1.580
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,J. Spieth,Jordan Spieth,Birdies,3.5,4.976,1.476,over,25.00,2,L,105,132,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,J. Spieth,Jordan Spieth,Birdies,3.5,4.976,1.476,under,-36.05,2,W,-165,-132,0.606,0.758
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,L. Aberg,Ludvig Aberg,Birdies,3.5,5.159,1.659,over,21.35,2,L,-120,105,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,L. Aberg,Ludvig Aberg,Birdies,3.5,5.159,1.659,under,-31.45,2,W,-125,-105,0.800,0.952
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,V. Hovland,Viktor Hovland,Birdies,3.5,5.193,1.693,over,23.89,2,L,-110,108,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,V. Hovland,Viktor Hovland,Birdies,3.5,5.193,1.693,under,-33.71,2,W,-135,-108,0.741,0.926
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,3,M. Fitzpatrick,Matt Fitzpatrick,Birdies,3.5,4.195,0.695,over,2.01,3,L,-155,-132,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,3,M. Fitzpatrick,Matt Fitzpatrick,Birdies,3.5,4.195,0.695,under,-12.80,3,W,100,125,1.000,1.250
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,3,S. Scheffler,Scottie Scheffler,Birdies,4.5,4.285,-0.215,over,-5.20,3,L,-105,104,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,3,S. Scheffler,Scottie Scheffler,Birdies,4.5,4.285,-0.215,under,-8.28,3,W,-165,-104,0.606,0.962
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,4,N. Hojgaard,Nicolai Hojgaard,Birdies,3.5,4.361,0.861,over,10.88,4,W,-120,101,0.833,1.010
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,4,R. Henley,Russell Henley,Birdies,3.5,4.245,0.745,over,6.16,3,L,-135,-110,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,J. Thomas,Justin Thomas,Birdies,3.5,4.973,1.473,over,28.29,4,W,120,148,1.200,1.480
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,J. Thomas,Justin Thomas,Birdies,3.5,4.973,1.473,under,-38.03,4,L,-180,-148,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,T. Fleetwood,Tommy Fleetwood,Birdies,3.5,5.033,1.533,over,23.24,2,L,-105,115,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,1,T. Fleetwood,Tommy Fleetwood,Birdies,3.5,5.033,1.533,under,-33.64,2,W,-145,-115,0.690,0.870
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,C. Morikawa,Collin Morikawa,Birdies,3.5,3.833,0.333,over,5.28,3,L,-105,119,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,C. Morikawa,Collin Morikawa,Birdies,3.5,3.833,0.333,under,-15.68,3,W,-145,-119,0.690,0.840
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,S. Lowry,Shane Lowry,Birdies,3.5,3.618,0.118,over,0.00,2,L,-110,110,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,S. Lowry,Shane Lowry,Birdies,3.5,3.618,0.118,under,-9.83,2,W,-135,-110,0.741,0.909
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,S. Scheffler,Scottie Scheffler,Birdies,3.5,4.159,0.659,over,-4.46,8,W,-200,-161,0.500,0.621
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,S. Scheffler,Scottie Scheffler,Birdies,3.5,4.159,0.659,under,-5.69,8,L,130,159,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,2,S. Scheffler,Scottie Scheffler,Birdies,4.5,4.159,-0.341,over,0.13,8,W,130,161,1.300,1.610
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,3,J. Thomas,Justin Thomas,Birdies,3.5,3.928,0.428,over,-6.05,4,W,-180,-150,0.556,0.667
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,3,J. Thomas,Justin Thomas,Birdies,3.5,3.928,0.428,under,-3.69,4,L,120,150,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,4,T. Hatton,Tyrrell Hatton,Birdies,4.5,4.120,-0.380,over,-1.59,2,L,125,153,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,4,T. Hatton,Tyrrell Hatton,Birdies,4.5,4.120,-0.380,under,-8.37,2,W,-190,-153,0.526,0.654
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,4,X. Schauffele,Xander Schauffele,Birdies,4.5,4.205,-0.295,over,-2.02,3,L,115,143,-1.000,-1.000
2026-07-14T17:36:26.248Z,Royal Portrush Golf Club,The Open Championship 2025,The Open Championship,2025,4,X. Schauffele,Xander Schauffele,Birdies,4.5,4.205,-0.295,under,-8.13,3,W,-175,-143,0.571,0.699
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,C. Morikawa,Collin Morikawa,Birdies,4.5,4.943,0.443,over,3.06,9,W,-120,105,0.833,1.050
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,T. Fleetwood,Tommy Fleetwood,Birdies,4.5,4.870,0.370,over,9.90,7,W,115,139,1.150,1.390
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,R. MacIntyre,Robert MacIntyre,Birdies,3.5,4.677,1.177,under,-30.76,6,L,-155,-126,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,D. Berger,Daniel Berger,Birdies,3.5,4.760,1.260,over,21.08,6,W,100,126,1.000,1.260
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,H. Matsuyama,Hideki Matsuyama,Birdies,4.5,4.854,0.354,over,11.70,5,W,125,152,1.250,1.520
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,H. Matsuyama,Hideki Matsuyama,Birdies,4.5,4.854,0.354,under,-21.66,5,L,-190,-152,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,J. Thomas,Justin Thomas,Birdies,3.5,4.673,1.173,over,4.40,11,W,-190,-154,0.526,0.649
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,L. Aberg,Ludvig Aberg,Birdies,4.5,4.859,0.359,over,6.23,3,L,100,121,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,"Cauley, Bud",Bud Cauley,Birdies,3.5,5.008,1.508,over,28.71,3,L,120,145,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,"Cauley, Bud",Bud Cauley,Birdies,3.5,5.008,1.508,under,-38.45,3,W,-180,-150,0.556,0.667
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,J.J. Spaun,J.J. Spaun,Birdies,3.5,4.821,1.321,over,24.25,3,L,110,134,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,J.J. Spaun,J.J. Spaun,Birdies,3.5,4.821,1.321,under,-34.13,3,W,-165,-134,0.606,0.746
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,L. Glover,Lucas Glover,Birdies,3.5,4.853,1.353,over,22.27,4,W,100,125,1.000,1.250
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,L. Glover,Lucas Glover,Birdies,3.5,4.853,1.353,under,-33.06,4,L,-155,-125,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,3,L. Glover,Lucas Glover,Birdies,3.5,4.488,0.988,over,24.77,5,W,135,165,1.350,1.650
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,3,L. Glover,Lucas Glover,Birdies,3.5,4.488,0.988,under,-33.99,5,L,-200,-165,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,3,W. Zalatoris,Will Zalatoris,Birdies,3.5,4.525,1.025,over,22.40,4,W,120,146,1.200,1.460
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,M. McGreevy,Max McGreevy,Birdies,2.5,4.628,2.128,over,16.27,1,L,-200,-165,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,P. Cantlay,Patrick Cantlay,Birdies,3.5,4.665,1.165,over,18.59,5,W,-105,119,0.952,1.190
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,S. Straka,Sepp Straka,Birdies,3.5,4.771,1.271,over,21.22,4,W,100,122,1.000,1.220
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,K. Bradley,Keegan Bradley,Birdies,4.5,4.792,0.292,over,9.65,5,W,120,147,1.200,1.470
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,K. Bradley,Keegan Bradley,Birdies,4.5,4.792,0.292,under,-19.39,5,L,-180,-147,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,P. Cantlay,Patrick Cantlay,Birdies,4.5,4.708,0.208,over,2.46,5,W,-105,118,0.952,1.180
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,R. Fowler,Rickie Fowler,Birdies,3.5,4.766,1.266,over,6.87,4,W,-180,-145,0.556,0.690
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,A. Smalley,Alex Smalley,Birdies,3.5,4.621,1.121,over,26.66,3,L,135,168,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,C. Conners,Corey Conners,Birdies,3.5,4.713,1.213,over,23.95,3,L,115,141,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,3,J.J. Spaun,J.J. Spaun,Birdies,2.5,4.530,2.030,over,17.78,5,W,-180,-150,0.556,0.667
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,3,J.J. Spaun,J.J. Spaun,Birdies,2.5,4.530,2.030,under,-27.52,5,L,120,150,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,S. Scheffler,Scottie Scheffler,Birdies,5.5,4.825,-0.675,over,-7.08,5,L,120,150,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,S. Scheffler,Scottie Scheffler,Birdies,5.5,4.825,-0.675,under,-2.66,5,W,-180,-150,0.556,0.667
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,X. Schauffele,Xander Schauffele,Birdies,4.5,4.612,0.112,over,2.00,3,L,100,123,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,X. Schauffele,Xander Schauffele,Birdies,4.5,4.612,0.112,under,-12.79,3,W,-155,-123,0.645,0.813
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,A. Bhatia,Akshay Bhatia,Birdies,3.5,4.938,1.438,over,20.94,4,W,-110,109,0.909,1.090
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,A. Bhatia,Akshay Bhatia,Birdies,3.5,4.938,1.438,under,-30.77,4,L,-135,-109,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,S. Jaeger,Stephan Jaeger,Birdies,3.5,4.767,1.267,over,22.39,3,L,105,128,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,S. Jaeger,Stephan Jaeger,Birdies,3.5,4.767,1.267,under,-31.96,3,W,-155,-128,0.645,0.781
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,"Walker, Danny",Danny Walker,Birdies,2.5,5.010,2.510,under,-29.45,4,L,130,158,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,R. Henley,Russell Henley,Birdies,4.5,4.954,0.454,over,6.56,4,L,-105,118,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,R. Henley,Russell Henley,Birdies,4.5,4.954,0.454,under,-16.96,4,W,-145,-118,0.690,0.847
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,S. Lowry,Shane Lowry,Birdies,4.5,4.760,0.260,over,5.78,3,L,105,130,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,S. Lowry,Shane Lowry,Birdies,4.5,4.760,0.260,under,-16.83,3,W,-165,-130,0.606,0.769
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,V. Hovland,Viktor Hovland,Birdies,3.5,4.676,1.176,over,9.18,7,W,-155,-128,0.645,0.781
2026-07-14T17:36:26.248Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,V. Hovland,Viktor Hovland,Birdies,3.5,4.676,1.176,under,-18.74,7,L,105,128,-1.000,-1.000
2026-07-14T17:36:26.248Z,Sea Island Golf Club (Seaside Course),The RSM Classic,The RSM Classic,2024,2,A. Eckroat,Austin Eckroat,Birdies,3.5,6.582,3.082,over,41.10,4,W,115,144,1.150,1.440
2026-07-14T17:36:26.248Z,Sea Island Golf Club (Seaside Course),The RSM Classic,The RSM Classic,2024,4,T. Kim,S.H. Kim,Birdies,4.5,5.350,0.850,over,11.44,5,W,-110,107,0.909,1.070
2026-07-14T17:36:26.248Z,Sea Island Golf Club (Seaside Course),The RSM Classic,The RSM Classic,2024,4,T. Kim,S.H. Kim,Birdies,4.5,5.350,0.850,under,-21.27,5,L,-135,-107,-1.000,-1.000
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,J. Spieth,Jordan Spieth,Birdies,6.5,7.395,0.895,under,-10.04,9,L,110,123,-1.000,-1.000
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,V. Hovland,Viktor Hovland,Birdies,7,8.475,1.475,under,-23.25,9,L,-120,-105,-1.000,-1.000
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,K. Bradley,Keegan Bradley,Birdies,6.5,7.524,1.024,under,-23.21,6,W,-145,-126,0.690,0.794
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,M. Fitzpatrick,Matt Fitzpatrick,Birdies,6.5,7.931,1.431,under,-24.31,6,W,-125,-108,0.800,0.926
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,T. Hatton,Tyrrell Hatton,Birdies,6.5,7.551,1.051,under,-19.91,5,W,-125,-108,0.800,0.926
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,L. Aberg,Ludvig Aberg,Birdies,6.5,8.480,1.980,under,-28.89,5,W,-120,-106,0.833,0.943
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,M. Homa,Max Homa,Birdies,6.5,7.968,1.468,under,-23.71,7,L,-120,-106,-1.000,-1.000
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,R. Fowler,Rickie Fowler,Birdies,6,7.416,1.416,over,9.97,8,W,-145,-127,0.690,0.787
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,R. Fowler,Rickie Fowler,Birdies,6,7.416,1.416,under,-16.77,8,L,110,127,-1.000,-1.000
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,S. Theegala,Sahith Theegala,Birdies,5.5,8.234,2.734,under,-30.82,10,L,105,121,-1.000,-1.000
2026-07-14T17:36:26.248Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,W. Clark,Wyndham Clark,Birdies,5.5,7.654,2.154,under,-24.93,4,W,110,123,1.100,1.230
2026-07-14T17:36:26.248Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,N. Dunlap,Nick Dunlap,Birdies,2,4.399,2.399,over,27.26,7,W,-145,-112,0.690,0.893
2026-07-14T17:36:26.248Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,N. Dunlap,Nick Dunlap,Birdies,2.5,4.399,1.899,over,25.26,7,W,-125,-100,0.800,1.000
2026-07-14T17:36:26.248Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,W. Clark,Wyndham Clark,Birdies,2.5,4.250,1.750,over,31.68,4,W,110,-123,1.100,0.813
2026-07-14T17:36:26.248Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,S. Scheffler,Scottie Scheffler,Birdies,3.5,4.953,1.453,over,24.73,5,W,105,126,1.050,1.260
2026-07-14T17:36:26.248Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,S. Scheffler,Scottie Scheffler,Birdies,3.5,4.953,1.453,under,-34.29,5,L,-155,-126,-1.000,-1.000
2026-07-14T17:36:26.248Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,Tom Hoge,Tom Hoge,Birdies,2,4.354,2.354,over,30.56,5,W,-125,-103,0.800,0.971
2026-07-14T17:36:26.248Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,3,C. Reavie,Chez Reavie,Total score,68.5,67.447,-1.053,under,13.69,63,W,-105,108,0.952,1.080
2026-07-14T17:36:26.248Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,J. Thomas,Justin Thomas,Total score,66.5,67.423,0.923,over,13.15,67,W,100,113,1.000,1.130
2026-07-14T17:36:26.248Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,J. Thomas,Justin Thomas,Total score,69,67.423,-1.577,under,17.14,67,W,-120,-107,0.833,0.935
2026-07-14T17:36:26.248Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,S. Scheffler,Scottie Scheffler,Total score,67.5,66.431,-1.069,under,15.13,65,W,100,113,1.000,1.130
2026-07-14T17:36:26.248Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,P. Cantlay,Patrick Cantlay,Total score,65.5,67.124,1.624,over,21.04,67,W,-105,105,0.952,1.050
2026-07-14T17:36:26.248Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,P. Cantlay,Patrick Cantlay,Total score,68,67.124,-0.876,under,7.95,67,W,-120,-102,0.833,0.980
