generated_at,competition,event,year,sport_event,market_type,market_label,player,matched_player,round,side,line,actual,result,opening_american,closing_american,opening_implied,calibrated_prob,edge_pct,closing_implied,pnl_open,pnl_close,clv_pct,group_scores
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,M. Fitzpatrick,Matt Fitzpatrick,3,over,3.5,3,L,-155,-132,0.556099,0.600515,4.44,0.569137,-1.000,-1.000,-6.40,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,M. Fitzpatrick,Matt Fitzpatrick,3,over,3.5,3,L,-155,-132,0.556099,0.600515,4.44,0.569137,-1.000,-1.000,-6.40,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,M. Fitzpatrick,Matt Fitzpatrick,3,under,3.5,3,W,100,125,0.443901,0.423398,-2.05,0.443901,1.000,1.250,-11.11,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,3,over,4.5,3,L,-105,104,0.467357,0.485246,1.79,0.489823,-1.000,-1.000,-4.30,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,3,over,4.5,3,L,-105,104,0.467357,0.485246,1.79,0.489823,-1.000,-1.000,-4.30,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,3,over,4.5,3,L,-105,104,0.467357,0.485246,1.79,0.489823,-1.000,-1.000,-4.30,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,3,over,4.5,3,L,-105,104,0.467357,0.485246,1.79,0.489823,-1.000,-1.000,-4.30,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,3,under,4.5,3,W,-165,-104,0.575953,0.611842,3.59,0.510177,0.606,0.962,-18.12,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,3,under,4.5,3,W,-165,-104,0.575953,0.611842,3.59,0.510177,0.606,0.962,-18.12,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,M. Fitzpatrick/S. Scheffler - Round 3,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,3,under,4.5,3,W,-165,-104,0.575953,0.611842,3.59,0.510177,0.606,0.962,-18.12,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Henley/N. Hojgaard - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,N. Hojgaard,N. Hojgaard,4,pick,,69,L,120,141,0.414422,0.384615,-2.98,0.414422,-1.000,-1.000,-8.71,R. Henley:68; N. Hojgaard:69
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Henley/N. Hojgaard - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,R. Henley,R. Henley,4,pick,,68,W,-105,111,0.473362,0.459770,-1.36,0.473362,0.952,1.110,-7.47,R. Henley:68; N. Hojgaard:69
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Henley/N. Hojgaard - Round 4,GOLF:FT:CTBIR,Birdies O/U,N. Hojgaard,Nicolai Hojgaard,4,over,3.5,4,W,-120,101,0.496427,0.581121,8.47,0.496427,0.833,1.010,-8.79,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Henley/N. Hojgaard - Round 4,GOLF:FT:CTBIR,Birdies O/U,R. Henley,Russell Henley,4,over,3.5,3,L,-135,-110,0.524526,0.614973,9.04,0.524526,-1.000,-1.000,-8.82,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. MacIntyre/R. Hojgaard - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,R. Hojgaard,R. Hojgaard,4,pick,,70,L,155,184,0.352713,0.526316,17.36,0.352713,-1.000,-1.000,-10.21,R. MacIntyre:67; R. Hojgaard:70
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Mcllroy/T. Fleetwood/J. Thomas - Round 1,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,1,over,3.5,4,W,120,148,0.403230,0.333333,-6.99,0.403230,1.200,1.480,-11.29,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Mcllroy/T. Fleetwood/J. Thomas - Round 1,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,1,over,3.5,4,W,120,148,0.403230,0.333333,-6.99,0.403230,1.200,1.480,-11.29,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Mcllroy/T. Fleetwood/J. Thomas - Round 1,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,1,under,3.5,4,L,-180,-148,0.596770,0.604167,0.74,0.596770,-1.000,-1.000,-7.17,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Mcllroy/T. Fleetwood/J. Thomas - Round 1,GOLF:FT:CTBIR,Birdies O/U,T. Fleetwood,Tommy Fleetwood,1,over,3.5,2,L,-105,115,0.465412,0.485246,1.98,0.465412,-1.000,-1.000,-9.19,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Mcllroy/T. Fleetwood/J. Thomas - Round 1,GOLF:FT:CTBIR,Birdies O/U,T. Fleetwood,Tommy Fleetwood,1,under,3.5,2,W,-145,-115,0.534588,0.612299,7.77,0.534588,0.690,0.870,-9.62,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Mcllroy/T. Fleetwood/J. Thomas - Round 1,GOLF:FT:CTBIR,Birdies O/U,T. Fleetwood,Tommy Fleetwood,1,under,3.5,2,W,-145,-115,0.534588,0.612299,7.77,0.534588,0.690,0.870,-9.62,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,R. Mcllroy/T. Fleetwood/J. Thomas - Round 1,GOLF:FT:CTBIR,Birdies O/U,T. Fleetwood,Tommy Fleetwood,1,under,3.5,2,W,-145,-115,0.534588,0.612299,7.77,0.534588,0.690,0.870,-9.62,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Lowry,S. Lowry,2,pick,,72,L,-105,115,0.465176,0.471264,0.61,0.465176,-1.000,-1.000,-9.19,S. Lowry:72; S. Scheffler:64; C. Morikawa:74
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Lowry,S. Lowry,2,pick,,72,L,-105,115,0.465176,0.471264,0.61,0.465176,-1.000,-1.000,-9.19,S. Lowry:72; S. Scheffler:64; C. Morikawa:74
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Scheffler,S. Scheffler,2,pick,,64,W,-190,-158,0.613141,0.500000,-11.31,0.613141,0.526,0.633,-6.53,S. Lowry:72; S. Scheffler:64; C. Morikawa:74
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Scheffler,S. Scheffler,2,pick,,64,W,-190,-158,0.613141,0.500000,-11.31,0.613141,0.526,0.633,-6.53,S. Lowry:72; S. Scheffler:64; C. Morikawa:74
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,3.5,3,L,-105,119,0.456438,0.426184,-3.03,0.456438,-1.000,-1.000,-10.85,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,3.5,3,L,-105,119,0.456438,0.426184,-3.03,0.456438,-1.000,-1.000,-10.85,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,under,3.5,3,W,-145,-119,0.544878,0.597938,5.31,0.543562,0.690,0.840,-8.19,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,2,over,3.5,2,L,-110,110,0.475272,0.485246,1.00,0.475272,-1.000,-1.000,-9.09,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,2,over,3.5,2,L,-110,110,0.475272,0.485246,1.00,0.475272,-1.000,-1.000,-9.09,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,2,under,3.5,2,W,-135,-110,0.524728,0.612299,8.76,0.524728,0.741,0.909,-8.82,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,2,over,3.5,8,W,-200,-161,0.617227,0.688889,7.17,0.617227,0.500,0.621,-7.47,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,2,over,4.5,8,W,130,161,0.382750,0.428571,4.58,0.382750,1.300,1.610,-11.88,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,S. Lowry/S. Scheffler/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,2,under,3.5,8,L,130,159,0.386788,0.444444,5.77,0.386788,-1.000,-1.000,-11.20,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Fleetwood/J. Thomas - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,J. Thomas,J. Thomas,3,pick,,69,W,135,158,0.387635,0.469388,8.18,0.387635,1.350,1.580,-8.91,T. Fleetwood:69; J. Thomas:69
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Fleetwood/J. Thomas - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,T. Fleetwood,T. Fleetwood,3,pick,,69,W,-120,-100,0.500614,0.452055,-4.86,0.500614,0.833,1.000,-8.33,T. Fleetwood:69; J. Thomas:69
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Fleetwood/J. Thomas - Round 3,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,3,over,3.5,4,W,-180,-150,0.599917,0.583333,-1.66,0.599917,0.556,0.667,-6.67,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Fleetwood/J. Thomas - Round 3,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,3,under,3.5,4,L,120,150,0.400083,0.350000,-5.01,0.400083,-1.000,-1.000,-12.00,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Fleetwood/J. Thomas - Round 3,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,3,under,3.5,4,L,120,150,0.400083,0.350000,-5.01,0.400083,-1.000,-1.000,-12.00,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Hatton/R. Hojgaard - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,R. Hojgaard,R. Hojgaard,3,pick,,70,L,175,211,0.321897,0.333333,1.14,0.321897,-1.000,-1.000,-11.58,T. Hatton:68; R. Hojgaard:70
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Hatton/R. Hojgaard - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,T. Hatton,T. Hatton,3,pick,,68,W,-155,-134,0.572737,0.625000,5.23,0.572737,0.645,0.746,-5.79,T. Hatton:68; R. Hojgaard:70
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Hatton/X. Schauffele - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,T. Hatton,T. Hatton,4,pick,,72,L,115,133,0.428436,0.513514,8.51,0.428436,-1.000,-1.000,-7.73,T. Hatton:72; X. Schauffele:68
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Hatton/X. Schauffele - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,X. Schauffele,X. Schauffele,4,pick,,68,W,100,119,0.456867,0.450000,-0.69,0.456867,1.000,1.190,-8.68,T. Hatton:72; X. Schauffele:68
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Hatton/X. Schauffele - Round 4,GOLF:FT:CTBIR,Birdies O/U,T. Hatton,Tyrrell Hatton,4,over,4.5,2,L,125,153,0.395061,0.444444,4.94,0.395061,-1.000,-1.000,-11.07,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Hatton/X. Schauffele - Round 4,GOLF:FT:CTBIR,Birdies O/U,T. Hatton,Tyrrell Hatton,4,under,4.5,2,W,-190,-153,0.604939,0.688889,8.39,0.604939,0.526,0.654,-7.70,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Hatton/X. Schauffele - Round 4,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,4,over,4.5,3,L,115,143,0.412233,0.350000,-6.22,0.412233,-1.000,-1.000,-11.52,
2026-06-09T05:06:25.672Z,The Open Championship 2025,The Open Championship,2025,T. Hatton/X. Schauffele - Round 4,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,4,under,4.5,3,W,-175,-143,0.587767,0.583333,-0.44,0.587767,0.571,0.699,-7.52,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,A. Scott/T. Fleetwood/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,9,W,-120,105,0.486630,0.581121,9.45,0.486630,0.833,1.050,-10.57,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,A. Scott/T. Fleetwood/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,T. Fleetwood,Tommy Fleetwood,2,over,4.5,7,W,115,139,0.418997,0.333333,-8.57,0.418997,1.150,1.390,-10.04,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,C. Kirk/R. MacIntyre/D. Thompson - Round 4,GOLF:FT:CTBIR,Birdies O/U,R. MacIntyre,Robert MacIntyre,4,under,3.5,6,L,-155,-126,0.556596,0.600515,4.39,0.556596,-1.000,-1.000,-8.28,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,D. Berger/D. McCarthy/T. Kim - Round 4,GOLF:FT:CTBIR,Birdies O/U,D. Berger,Daniel Berger,4,over,3.5,6,W,100,126,0.443404,0.423398,-2.00,0.443404,1.000,1.260,-11.50,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,H. Matsuyama,H. Matsuyama,2,pick,,70,L,-105,112,0.470788,0.471264,0.05,0.470788,-1.000,-1.000,-7.91,H. Matsuyama:70; J. Thomas:62; L. Aberg:75
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,L. Aberg,L. Aberg,2,pick,,75,L,-135,-112,0.527533,0.540000,1.25,0.527533,-1.000,-1.000,-8.04,H. Matsuyama:70; J. Thomas:62; L. Aberg:75
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,L. Aberg,L. Aberg,2,pick,,75,L,-135,-112,0.527533,0.540000,1.25,0.527533,-1.000,-1.000,-8.04,H. Matsuyama:70; J. Thomas:62; L. Aberg:75
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,L. Aberg,L. Aberg,2,pick,,75,L,-120,-102,0.504959,0.465753,-3.92,0.504959,-1.000,-1.000,-7.43,H. Matsuyama:70; J. Thomas:62; L. Aberg:75
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,L. Aberg,L. Aberg,2,pick,,75,L,-120,-102,0.504959,0.465753,-3.92,0.504959,-1.000,-1.000,-7.43,H. Matsuyama:70; J. Thomas:62; L. Aberg:75
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,H. Matsuyama,Hideki Matsuyama,2,over,4.5,5,W,125,152,0.396674,0.428571,3.19,0.396674,1.250,1.520,-10.71,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,H. Matsuyama,Hideki Matsuyama,2,over,4.5,5,W,125,152,0.396674,0.428571,3.19,0.396674,1.250,1.520,-10.71,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,H. Matsuyama,Hideki Matsuyama,2,under,4.5,5,L,-190,-152,0.603326,0.711111,10.78,0.603326,-1.000,-1.000,-7.94,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,2,over,3.5,11,W,-190,-154,0.605772,0.688889,8.31,0.605772,0.526,0.649,-7.46,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,2,over,3.5,11,W,-190,-154,0.605772,0.688889,8.31,0.605772,0.526,0.649,-7.46,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,2,over,3.5,11,W,-190,-154,0.605772,0.688889,8.31,0.605772,0.526,0.649,-7.46,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,over,4.5,3,L,100,121,0.452230,0.426184,-2.60,0.452230,-1.000,-1.000,-9.50,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,over,4.5,3,L,100,121,0.452230,0.426184,-2.60,0.452230,-1.000,-1.000,-9.50,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,H. Matsuyama/J. Thomas/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,over,4.5,3,L,100,121,0.452230,0.426184,-2.60,0.452230,-1.000,-1.000,-9.50,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:2BL:AXB,2-Ball Matchup,"Cauley, Bud","Cauley, Bud",4,pick,,74,L,115,139,0.418156,0.384615,-3.35,0.418156,-1.000,-1.000,-10.04,"L. Glover:71; Cauley, Bud:74; J.J. Spaun:72"
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:2BL:AXB,2-Ball Matchup,"Cauley, Bud","Cauley, Bud",4,pick,,74,L,125,150,0.400522,0.384615,-1.59,0.400522,-1.000,-1.000,-10.00,"L. Glover:71; Cauley, Bud:74; J.J. Spaun:72"
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:2BL:AXB,2-Ball Matchup,J.J. Spaun,J.J. Spaun,4,pick,,72,L,-110,106,0.484816,0.566667,8.19,0.484816,-1.000,-1.000,-7.33,"L. Glover:71; Cauley, Bud:74; J.J. Spaun:72"
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:2BL:AXB,2-Ball Matchup,J.J. Spaun,J.J. Spaun,4,pick,,72,L,110,132,0.430743,0.513514,8.28,0.430743,-1.000,-1.000,-9.48,"L. Glover:71; Cauley, Bud:74; J.J. Spaun:72"
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:2BL:AXB,2-Ball Matchup,L. Glover,L. Glover,4,pick,,71,W,-120,-101,0.502937,0.452055,-5.09,0.502937,0.833,0.990,-7.88,"L. Glover:71; Cauley, Bud:74; J.J. Spaun:72"
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:2BL:AXB,2-Ball Matchup,L. Glover,L. Glover,4,pick,,71,W,-105,112,0.471568,0.459770,-1.18,0.471568,0.952,1.120,-7.91,"L. Glover:71; Cauley, Bud:74; J.J. Spaun:72"
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:CTBIR,Birdies O/U,"Cauley, Bud",Bud Cauley,4,over,3.5,3,L,120,145,0.408069,0.350000,-5.81,0.408069,-1.000,-1.000,-10.20,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:CTBIR,Birdies O/U,"Cauley, Bud",Bud Cauley,4,over,3.5,3,L,120,145,0.408069,0.350000,-5.81,0.408069,-1.000,-1.000,-10.20,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:CTBIR,Birdies O/U,"Cauley, Bud",Bud Cauley,4,under,3.5,3,W,-180,-150,0.600287,0.688889,8.86,0.600287,0.556,0.667,-6.67,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:CTBIR,Birdies O/U,"Cauley, Bud",Bud Cauley,4,under,3.5,3,W,-180,-150,0.600287,0.688889,8.86,0.600287,0.556,0.667,-6.67,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:CTBIR,Birdies O/U,J.J. Spaun,J.J. Spaun,4,over,3.5,3,L,110,134,0.426693,0.472727,4.60,0.426693,-1.000,-1.000,-10.26,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:CTBIR,Birdies O/U,J.J. Spaun,J.J. Spaun,4,under,3.5,3,W,-165,-134,0.573307,0.611842,3.85,0.573307,0.606,0.746,-8.03,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:CTBIR,Birdies O/U,L. Glover,Lucas Glover,4,over,3.5,4,W,100,125,0.444845,0.423398,-2.14,0.444845,1.000,1.250,-11.11,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,"L. Glover/Cauley, Bud/J.J. Spaun - Round 4",GOLF:FT:CTBIR,Birdies O/U,L. Glover,Lucas Glover,4,under,3.5,4,L,-155,-125,0.555155,0.600515,4.54,0.555155,-1.000,-1.000,-8.60,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,L. Glover/W. Zalatoris - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,W. Zalatoris,W. Zalatoris,3,pick,,78,L,-110,106,0.484803,0.566667,8.19,0.484803,-1.000,-1.000,-7.33,L. Glover:71; W. Zalatoris:78
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,L. Glover/W. Zalatoris - Round 3,GOLF:FT:CTBIR,Birdies O/U,L. Glover,Lucas Glover,3,over,3.5,5,W,135,165,0.376862,0.000000,-37.69,0.376862,1.350,1.650,-11.32,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,L. Glover/W. Zalatoris - Round 3,GOLF:FT:CTBIR,Birdies O/U,L. Glover,Lucas Glover,3,under,3.5,5,L,-200,-165,0.623138,0.750000,12.69,0.623138,-1.000,-1.000,-6.60,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,L. Glover/W. Zalatoris - Round 3,GOLF:FT:CTBIR,Birdies O/U,W. Zalatoris,Will Zalatoris,3,over,3.5,4,W,120,146,0.406103,0.333333,-7.28,0.406103,1.200,1.460,-10.57,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,L. Glover/W. Zalatoris - Round 3,GOLF:FT:CTBIR,Birdies O/U,W. Zalatoris,Will Zalatoris,3,over,3.5,4,W,120,146,0.406103,0.333333,-7.28,0.406103,1.200,1.460,-10.57,
2026-06-09T05:06:25.672Z,The Players Championship 2025,The Players Championship,2025,L. Glover/W. Zalatoris - Round 3,GOLF:FT:CTBIR,Birdies O/U,W. Zalatoris,Will Zalatoris,3,over,3.5,4,W,120,146,0.406103,0.333333,-7.28,0.406103,1.200,1.460,-10.57,
