exported_at,projections_updated_at,event_name,course_used,display_round,round,pricing_mode,pricing_skill,dg_id,player_name,actual_fairways,actual_round_score,actual_birdies,actual_gir,actual_source,book_odds_source,fairways_line,round_score_line,birdies_line,gir_line,fairways_book_line,round_score_book_line,birdies_book_line,gir_book_line,fairways_over_odds,round_score_over_odds,birdies_over_odds,gir_over_odds,fairways_under_odds,round_score_under_odds,birdies_under_odds,gir_under_odds,fairways_over,round_score_over,birdies_over,gir_over,fairways_under,round_score_under,birdies_under,gir_under,weather_wind_mph,weather_temp_f,weather_condition,weather_difficulty,sg_ott,sg_app,tee_wave,pin_sheet_active,gir_minus_fw,course_fw_width,edge
2026-07-07T21:37:27Z,2026-05-24T09:59:11Z,THE CJ CUP Byron Nelson,TPC Craig Ranch,4,4,default,default,26657,"Fisk, Steven",12,69.0,5,11,historical_rounds+player_history_shard,pre_round_audit,9,66.2,6.6,11.9,,68.5,4.5,,,+108,-182,,,-144,+128,,W,W,W,L,L,L,L,W,,,,,2.257,-1.042,,1,-1,38.5,
2026-07-07T21:37:27Z,2026-05-24T09:59:11Z,THE CJ CUP Byron Nelson,TPC Craig Ranch,4,4,default,default,11117,"Noh, S.Y.",10,68.0,5,12,historical_rounds+player_history_shard,pre_round_audit,8,66.5,6.6,12.4,,68.5,4.5,,,-134,-136,,,-102,-104,,W,L,W,L,L,W,L,W,,,,,0.441,0.092,,1,2.01,38.5,
2026-07-07T21:37:27Z,2026-05-24T09:59:11Z,THE CJ CUP Byron Nelson,TPC Craig Ranch,4,4,default,default,15575,"Hoge, Tom",7,68.0,4,14,historical_rounds+player_history_shard,pre_round_audit,6,64.7,6.4,12.3,9.5,68.5,4.5,12.5,+120,-116,-166,-108,-174,-115,+118,-128,L,L,L,W,W,W,W,L,,,,,-0.672,1.612,,1,7.004,38.5,
2026-07-07T21:37:27Z,2026-05-24T09:59:11Z,THE CJ CUP Byron Nelson,TPC Craig Ranch,4,4,default,default,16715,"Ryder, Sam",8,69.0,2,13,historical_rounds,pre_round_audit,9,65.6,7.2,12.7,,68.5,4.5,,,-106,-176,,,-128,+126,,L,W,L,W,W,L,W,L,,,,,-0.348,-0.124,,1,5.002,38.5,
2026-07-07T21:37:27Z,2026-05-24T09:59:11Z,THE CJ CUP Byron Nelson,TPC Craig Ranch,4,4,default,default,17381,"Silverman, Ben",8,66.0,7,15,historical_rounds+player_history_shard,pre_round_audit,11,67.0,6.1,11.3,,69.5,4.5,,,+112,-118,,,-150,-120,,L,L,W,W,W,W,L,L,,,,,-0.007,1.671,,1,7,38.5,
2026-07-07T21:37:27Z,2026-05-24T09:59:11Z,THE CJ CUP Byron Nelson,TPC Craig Ranch,4,4,default,default,32457,"Keefer, Johnny",10,63.0,8,14,historical_rounds+player_history_shard,pre_round_audit,10,67.0,6.3,12.1,,68.5,5.5,,,+110,+110,,,-150,-156,,W,L,W,W,L,W,L,L,,,,,1.086,4.677,,1,4.008,38.5,
2026-07-07T21:37:27Z,2026-05-24T09:59:11Z,THE CJ CUP Byron Nelson,TPC Craig Ranch,4,4,default,default,26850,"Svensson, Jesper",12,65.0,8,15,historical_rounds+player_history_shard,pre_round_audit,11,68.5,6.1,11.1,,68.5,4.5,,,-118,-184,,,-114,+130,,W,L,W,W,L,W,L,L,,,,,2.123,-0.171,,1,2.996,38.5,
2026-07-07T21:37:27Z,2026-05-24T09:59:11Z,THE CJ CUP Byron Nelson,TPC Craig Ranch,4,4,default,default,11676,"Finau, Tony",7,65.0,6,15,historical_rounds+player_history_shard,pre_round_audit,6,67.8,6.2,11.3,8.5,68.5,5.5,12.5,-146,+105,+122,-126,+100,-142,-174,-108,L,L,W,W,W,W,L,L,,,,,1.02,1.178,,1,7.994,38.5,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,17365,"Mitchell, Keith",9,71.0,3,14,historical_rounds+player_history_shard,pre_round_audit,12,67.2,4.3,10.7,7.5,69.5,3.5,11.5,-128,-106,-132,-112,-112,-126,-108,-122,W,W,L,W,L,L,W,L,,,,,1.326,-0.969,,1,5.002,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,16394,"Jaeger, Stephan",7,75.0,1,12,historical_rounds+player_history_shard,pre_round_audit,7,68.8,4.2,10.5,,69.5,3.5,,,-134,-104,,,+100,-136,,W,W,L,W,L,L,W,L,,,,,0.593,-3.159,,1,5.006,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,23014,"Theegala, Sahith",11,67.0,4,13,historical_rounds+player_history_shard,pre_round_audit,4,69.1,3.7,10.0,,69.5,3.5,,,-124,-106,,,-110,-132,,W,L,W,W,L,W,L,L,,,,,1.442,-1.565,,1,1.992,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,14139,"Thomas, Justin",9,69.0,4,13,historical_rounds+player_history_shard,pre_round_audit,9,66.1,4.0,10.4,7.5,69.5,3.5,11.5,-128,+112,-162,+120,-112,-150,+114,-166,W,L,W,W,L,W,L,L,,,,,0.8,0.332,,1,3.994,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,23475,"Novak, Andrew",9,69.0,3,12,historical_rounds+player_history_shard,pre_round_audit,7,66.9,3.9,10.5,,69.5,3.5,,,-128,-102,,,-105,-138,,W,L,L,W,L,W,W,L,,,,,-0.177,0.092,,1,3.004,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,13562,"Matsuyama, Hideki",6,66.0,5,14,historical_rounds+player_history_shard,pre_round_audit,4,68.0,3.9,10.5,8.5,69.5,3.5,11.5,+124,+106,-120,+112,-178,-144,-118,-154,L,L,W,W,W,W,L,L,,,,,-1.064,2.449,,1,7.998,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,23950,"Aberg, Ludvig",9,66.0,7,14,historical_rounds+player_history_shard,pre_round_audit,12,65.7,4.0,10.7,8.5,68.5,4.5,11.5,-104,-114,+126,-154,-140,-120,-180,+112,W,L,W,W,L,W,L,L,,,,,0.671,1.097,,1,5.002,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,32457,"Keefer, Johnny",11,71.0,3,11,historical_rounds+player_history_shard,pre_round_audit,11,67.1,4.0,10.6,,70.5,3.5,,,+114,-108,,,-154,-130,,L,W,L,W,W,L,W,L,,,,,1.542,-2.914,,1,-0.006,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,21554,"Poston, J.T.",6,69.0,4,13,historical_rounds+player_history_shard,pre_round_audit,10,68.6,3.8,10.6,,69.5,3.5,,,-115,-104,,,-116,-136,,L,L,W,W,W,W,L,L,,,,,-0.27,1.209,,1,6.99,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,12577,"Woodland, Gary",10,65.0,6,14,historical_rounds+player_history_shard,pre_round_audit,11,68.9,3.8,10.5,,69.5,3.5,,,-118,-128,,,-115,-110,,L,L,W,W,W,W,L,L,,,,,1.863,0.8,,1,4.008,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,12965,"Fowler, Rickie",12,70.0,4,13,historical_rounds+player_history_shard,pre_round_audit,9,67.0,3.9,10.6,8.5,68.5,3.5,11.5,-124,-156,-126,+106,-118,+116,-112,-146,W,W,W,W,L,L,L,L,,,,,0.393,-0.344,,1,0.998,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,23323,"MacIntyre, Robert",6,68.0,4,12,historical_rounds+player_history_shard,pre_round_audit,10,67.8,4.0,10.3,8.5,69.5,3.5,11.5,-114,+116,-132,-112,-128,-156,-108,-122,L,L,W,W,W,W,L,L,,,,,-1.086,-1.393,,1,6,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,16283,"Rodgers, Patrick",7,69.0,4,10,historical_rounds+player_history_shard,pre_round_audit,7,68.0,3.8,10.5,,69.5,3.5,,,-136,-104,,,+100,-136,,W,L,W,L,L,W,L,W,,,,,-0.343,-0.424,,1,3.008,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,28159,"Meissner, Mac",7,66.0,5,13,historical_rounds+player_history_shard,pre_round_audit,6,66.3,4.2,10.7,,69.5,3.5,,,-115,-102,,,-118,-140,,W,L,W,W,L,W,L,L,,,,,-0.351,2.84,,1,5.996,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,15310,"Li, Haotong",9,69.0,5,12,historical_rounds+player_history_shard,pre_round_audit,8,68.1,3.8,10.5,,69.5,3.5,,,-148,+100,,,+110,-142,,W,L,W,W,L,W,L,L,,,,,0.073,0.018,,1,3.004,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,22833,"Echavarria, Nico",9,66.0,5,12,historical_rounds+player_history_shard,pre_round_audit,4,68.9,3.6,9.9,,70.5,3.5,,,-102,+108,,,-132,-154,,W,L,W,W,L,W,L,L,,,,,0.305,4.199,,1,3.004,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,23838,"Hojgaard, Rasmus",10,70.0,4,11,historical_rounds+player_history_shard,pre_round_audit,10,68.5,3.8,10.4,,69.5,3.5,,,-140,-114,,,+102,-124,,L,W,W,W,W,L,L,L,,,,,0.149,-1.214,,1,1.002,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,23465,"Greyserman, Max",7,74.0,1,10,historical_rounds+player_history_shard,pre_round_audit,11,67.3,4.3,10.6,,69.5,3.5,,,-122,-134,,,-110,-106,,L,W,L,L,W,L,W,W,,,,,-0.787,-4.544,,1,3.008,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,14578,"Henley, Russell",11,66.0,5,16,historical_rounds+player_history_shard,pre_round_audit,9,67.7,3.7,10.6,9.5,68.5,3.5,11.5,-134,-144,-118,-108,-108,+106,-120,-128,W,L,W,W,L,W,L,L,,,,,0.777,2.823,,1,4.998,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,18586,"Smith, Jordan",13,65.0,5,14,historical_rounds+player_history_shard,pre_round_audit,8,69.2,3.9,10.4,,69.5,3.5,,,-122,-102,,,-110,-138,,W,L,W,W,L,W,L,L,,,,,1.364,0.741,,1,0.998,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,13872,"Bradley, Keegan",11,65.0,5,17,historical_rounds+player_history_shard,pre_round_audit,8,66.4,3.9,10.6,8.5,69.5,3.5,11.5,-106,-102,-128,+108,-136,-132,-112,-150,W,L,W,W,L,W,L,L,,,,,1.331,0.363,,1,5.988,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,27194,"Hall, Harry",10,68.0,4,14,historical_rounds+player_history_shard,pre_round_audit,6,66.6,4.0,10.5,7.5,69.5,3.5,10.5,-164,-108,-125,-138,+114,-124,-114,+100,W,L,W,W,L,W,L,L,,,,,0.247,0.861,,1,4.008,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,23841,"Neergaard-Petersen, Rasmus",10,65.0,6,15,historical_rounds+player_history_shard,pre_round_audit,10,68.1,3.7,10.3,,69.5,3.5,,,-144,+102,,,+106,-144,,L,L,W,W,W,W,L,L,,,,,0.376,1.774,,1,4.998,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,8825,"Harman, Brian",10,65.0,5,16,historical_rounds+player_history_shard,pre_round_audit,5,68.1,3.7,10.4,,69.5,3.5,,,-118,-102,,,-114,-138,,W,L,W,W,L,W,L,L,,,,,0.511,2.425,,1,6.006,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,17488,"Im, Sungjae",9,70.0,3,12,historical_rounds+player_history_shard,pre_round_audit,11,67.1,4.2,10.4,8.5,69.5,3.5,,-108,-108,-120,,-134,-124,-120,,W,W,L,W,L,L,W,L,,,,,-1.135,-0.739,,1,3.004,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,24968,"Griffin, Ben",6,68.0,4,11,historical_rounds+player_history_shard,pre_round_audit,10,66.6,3.8,10.5,8.5,69.5,3.5,11.5,+104,+112,-130,-104,-150,-150,-108,-132,L,L,W,L,W,W,L,W,,,,,0.056,0.442,,1,4.992,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,26649,"Thorbjornsen, Michael",11,66.0,5,10,historical_rounds+player_history_shard,pre_round_audit,10,69.2,3.8,10.3,,69.5,3.5,,,-112,-110,,,-120,-130,,W,L,W,L,L,W,L,W,,,,,1.024,-0.991,,1,-0.996,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,29767,"Gerard, Ryan",9,64.0,8,14,historical_rounds+player_history_shard,pre_round_audit,6,69.3,3.7,10.4,8.5,69.5,3.5,11.5,-114,-120,-106,+100,-126,-112,-134,-138,W,L,W,W,L,W,L,L,,,,,-1.235,2.92,,1,5.002,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,28635,"McCarty, Matt",10,64.0,6,13,historical_rounds+player_history_shard,pre_round_audit,5,68.0,3.8,10.2,,69.5,3.5,,,-122,-105,,,-110,-134,,W,L,W,W,L,W,L,L,,,,,0.741,1.523,,1,3,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,29197,"Brennan, Michael",10,67.0,4,13,historical_rounds+player_history_shard,pre_round_audit,10,69.0,3.7,10.2,,69.5,3.5,,,-146,-115,,,+108,-122,,W,L,W,W,L,W,L,L,,,,,1.434,-0.428,,1,3,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,26096,"Bhatia, Akshay",9,67.0,5,13,historical_rounds+player_history_shard,pre_round_audit,5,67.7,3.9,10.4,8.5,69.5,3.5,11.5,+116,-102,-138,-108,-166,-132,-102,-126,W,L,W,W,L,W,L,L,,,,,-0.479,1.073,,1,3.994,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,27364,"Thompson, Davis",10,69.0,2,13,historical_rounds+player_history_shard,pre_round_audit,9,67.8,3.8,10.9,,69.5,3.5,,,-120,+100,,,-112,-142,,W,L,L,W,L,W,W,L,,,,,0.847,0.958,,1,3,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,22760,"Hisatsune, Ryo",7,66.0,4,14,historical_rounds+player_history_shard,pre_round_audit,11,67.0,3.9,10.8,8.5,69.5,3.5,11.5,-114,-108,-116,-150,-126,-125,-122,+110,L,L,W,W,W,W,L,L,,,,,0.172,2.542,,1,7.004,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,18474,"Smalley, Alex",10,65.0,5,15,historical_rounds+player_history_shard,pre_round_audit,11,69.3,4.2,10.6,8.5,69.5,3.5,11.5,+116,+102,-128,-114,-168,-136,-110,-122,W,L,W,W,L,W,L,L,,,,,1.073,2.268,,1,4.998,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,28309,"Coody, Pierceson",8,71.0,2,9,historical_rounds+player_history_shard,pre_round_audit,11,66.8,4.3,10.7,,69.5,3.5,,,-114,-130,,,-118,-110,,L,W,L,L,W,L,W,W,,,,,-0.912,-2.018,,1,1.006,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,17536,"Spaun, J.J.",10,64.0,6,15,historical_rounds+player_history_shard,pre_round_audit,11,68.8,3.8,10.5,8.5,69.5,3.5,11.5,-166,+105,-125,-154,+116,-142,-112,+112,W,L,W,W,L,W,L,L,,,,,1.097,1.6,,1,4.998,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,17543,"Kim, Michael",8,70.0,4,10,historical_rounds+player_history_shard,pre_round_audit,5,67.5,4.0,10.3,,69.5,3.5,,,-138,-102,,,+102,-140,,W,W,W,L,L,L,L,W,,,,,-0.571,-1.339,,1,2.014,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,25569,"Stevens, Sam",8,68.0,4,12,historical_rounds+player_history_shard,pre_round_audit,5,69.1,3.7,10.2,,69.5,3.5,,,-122,-104,,,-110,-136,,W,L,W,W,L,W,L,L,,,,,-1.478,0.849,,1,4.012,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,24766,"Kim, Tom",9,64.0,8,14,historical_rounds+player_history_shard,pre_round_audit,6,67.4,4.1,10.6,,,3.5,,,,-104,,,,-136,,W,L,W,W,L,W,L,L,,,,,0.182,1.666,,1,5.002,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,14704,"Putnam, Andrew",6,64.0,6,11,historical_rounds+player_history_shard,pre_round_audit,5,68.2,3.8,10.5,,,3.5,,,,+120,,,,-170,,W,L,W,W,L,W,L,L,,,,,-2.224,0.491,,1,4.992,28,
2026-07-07T21:37:27Z,2026-05-27T17:21:46Z,Charles Schwab Challenge,Colonial Country Club,1,1,default,default,11676,"Finau, Tony",8,70.0,0,11,historical_rounds+player_history_shard,pre_round_audit,9,66.8,4.3,10.4,,,3.5,,,,-120,,,,-118,,L,W,L,W,W,L,W,L,,,,,1.079,-1.009,,1,3.004,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,17365,"Mitchell, Keith",,,,,,pre_round_audit,12,67.4,4.3,10.8,7.5,69.5,3.5,11.5,-128,-106,-132,-114,-112,-126,-108,-120,,,,,,,,,,,,,,,,0,2.28,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,16394,"Jaeger, Stephan",,,,,,pre_round_audit,7,69.0,4.2,11.2,,69.5,3.5,,,-134,-104,,,+100,-136,,,,,,,,,,,,,,,,,0,,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,23014,"Theegala, Sahith",11,73.0,2,10,historical_rounds+player_history_shard,pre_round_audit,5,69.3,3.7,9.5,,69.5,3.5,,,-124,-106,,,-110,-132,,W,W,L,W,L,L,W,L,,,,,1.107,-1.857,,0,-0.996,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,14139,"Thomas, Justin",8,69.0,3,9,historical_rounds+player_history_shard,pre_round_audit,9,65.7,4.0,10.7,7.5,69.5,3.5,11.5,-128,+112,-162,+118,-112,-158,+114,-162,W,L,L,L,L,W,W,W,,,,,0.086,0.293,,0,1.006,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,23475,"Novak, Andrew",9,73.0,1,12,historical_rounds+player_history_shard,pre_round_audit,8,67.3,4.0,11.1,,69.5,3.5,,,-128,-102,,,-105,-138,,W,W,L,W,L,L,W,L,,,,,-0.21,1.286,,0,3.004,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,13562,"Matsuyama, Hideki",5,71.0,2,8,historical_rounds+player_history_shard,pre_round_audit,5,68.2,3.9,10.3,8.5,69.5,3.5,11.5,+124,+106,-120,+110,-178,-144,-118,-152,L,W,L,L,W,L,W,W,,,,,-0.237,-0.001,,0,2.994,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,23950,"Aberg, Ludvig",9,71.0,3,9,historical_rounds+player_history_shard,pre_round_audit,12,65.5,4.1,11.0,8.5,68.5,4.5,11.5,-104,-114,+126,-156,-140,-120,-180,+115,W,W,L,L,L,L,W,W,,,,,0.54,-0.317,,0,-0.002,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,32457,"Keefer, Johnny",10,73.0,3,9,historical_rounds+player_history_shard,pre_round_audit,11,66.6,4.1,10.8,,70.5,3.5,,,+114,-108,,,-154,-130,,L,W,L,L,W,L,W,W,,,,,1.425,-0.489,,0,-0.996,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,21554,"Poston, J.T.",7,69.0,4,12,historical_rounds+player_history_shard,pre_round_audit,10,68.6,3.8,10.6,,69.5,3.5,,,-115,-104,,,-116,-136,,L,L,W,W,W,W,L,L,,,,,0.042,1.052,,0,5.006,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,12577,"Woodland, Gary",5,67.0,7,11,historical_rounds+player_history_shard,pre_round_audit,11,68.2,3.9,11.1,,69.5,3.5,,,-118,-128,,,-115,-110,,L,L,W,L,W,W,L,W,,,,,-1.742,1.342,,0,6,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,12965,"Fowler, Rickie",,,,,,pre_round_audit,9,68.9,4.0,11.1,8.5,68.5,3.5,11.5,-124,-156,-126,+105,-118,+116,-112,-144,,,,,,,,,,,,,,,,0,2.5,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,23323,"MacIntyre, Robert",8,73.0,2,11,historical_rounds+player_history_shard,pre_round_audit,10,68.0,3.9,9.7,8.5,69.5,3.5,11.5,-114,+116,-132,-114,-128,-156,-108,-120,L,W,L,L,W,L,W,W,,,,,0.061,1.034,,0,3.004,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,16283,"Rodgers, Patrick",11,70.0,3,9,historical_rounds+player_history_shard,pre_round_audit,7,68.6,3.9,10.1,,69.5,3.5,,,-136,-104,,,+100,-136,,W,W,L,L,L,L,W,W,,,,,1.385,-2.051,,0,-2.004,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,28159,"Meissner, Mac",6,69.0,2,7,historical_rounds+player_history_shard,pre_round_audit,6,66.5,4.2,11.0,,69.5,3.5,,,-115,-102,,,-126,-140,,L,L,L,L,W,W,W,W,,,,,-0.127,-0.775,,0,0.996,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,15310,"Li, Haotong",,,,,,pre_round_audit,8,67.6,3.8,10.7,,69.5,3.5,,,-148,+100,,,+110,-142,,,,,,,,,,,,,,,,,0,,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,22833,"Echavarria, Nico",8,68.0,4,10,historical_rounds+player_history_shard,pre_round_audit,4,69.0,3.6,9.7,,70.5,3.5,,,-102,+108,,,-132,-154,,W,L,W,W,L,W,L,L,,,,,0.09,0.426,,0,2.014,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,23838,"Hojgaard, Rasmus",,,,,,pre_round_audit,10,67.8,3.7,9.8,,69.5,3.5,,,-140,-114,,,+102,-124,,,,,,,,,,,,,,,,,0,,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,23465,"Greyserman, Max",,,,,,pre_round_audit,11,67.5,4.3,11.5,,69.5,3.5,,,-122,-134,,,-110,-106,,,,,,,,,,,,,,,,,0,,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,14578,"Henley, Russell",11,67.0,6,12,historical_rounds+player_history_shard,pre_round_audit,9,67.8,3.8,10.4,9.5,68.5,3.5,11.5,-134,-144,-118,-110,-108,+100,-120,-125,W,L,W,W,L,W,L,L,,,,,0.873,1.679,,0,1.002,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,18586,"Smith, Jordan",10,68.0,5,11,historical_rounds+player_history_shard,pre_round_audit,8,68.5,3.8,10.4,,69.5,3.5,,,-122,-102,,,-110,-138,,W,L,W,W,L,W,L,L,,,,,1.088,0.311,,0,1.002,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,13872,"Bradley, Keegan",6,71.0,3,11,historical_rounds+player_history_shard,pre_round_audit,8,66.6,3.9,10.6,8.5,69.5,3.5,11.5,-106,-102,-128,+106,-136,-132,-112,-146,L,W,L,L,W,L,W,W,,,,,-1.494,1.21,,0,4.992,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,27194,"Hall, Harry",,,,,,pre_round_audit,6,67.2,4.0,10.7,7.5,69.5,3.5,10.5,-164,-102,-125,-140,+114,-134,-114,+102,,,,,,,,,,,,,,,,0,2.28,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,23841,"Neergaard-Petersen, Rasmus",13,72.0,2,12,historical_rounds+player_history_shard,pre_round_audit,11,67.5,3.7,10.0,,69.5,3.5,,,-144,+102,,,+106,-144,,W,W,L,W,L,L,W,L,,,,,1.649,-1.253,,0,-1,28,
2026-07-07T21:37:27Z,2026-05-28T01:08:47Z,Charles Schwab Challenge,Colonial Country Club,4,4,default,default,8825,"Harman, Brian",8,72.0,3,10,historical_rounds+player_history_shard,pre_round_audit,5,69.6,3.7,10.2,,69.5,3.5,,,-118,-102,,,-114,-138,,W,W,L,L,L,L,W,W,,,,,-0.246,-0.058,,0,2.014,28,
