generated_at,course_name,competition,event,year,round,player,matched_player,market,model_mu,line,model_line_edge,model_pick,actual,result,opening_american,closing_american,pnl_open,pnl_close
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,3,W. Zalatoris,Will Zalatoris,Birdies,4.147,3.5,0.647,over,4,W,120,146,1.200,1.460
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,M. McGreevy,Max McGreevy,Birdies,4.535,2.5,2.035,over,1,L,-200,-165,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,P. Cantlay,Patrick Cantlay,Birdies,4.549,3.5,1.049,over,5,W,-105,119,0.952,1.190
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,S. Straka,Sepp Straka,Birdies,5.164,3.5,1.664,over,4,W,100,122,1.000,1.220
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,K. Bradley,Keegan Bradley,Birdies,5.285,4.5,0.785,over,5,W,120,147,1.200,1.470
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,R. Fowler,Rickie Fowler,Birdies,4.409,3.5,0.909,over,4,W,-180,-145,0.556,0.690
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,A. Smalley,Alex Smalley,Birdies,4.246,3.5,0.746,over,3,L,135,168,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,C. Conners,Corey Conners,Birdies,4.889,3.5,1.389,over,3,L,115,141,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,3,J.J. Spaun,J.J. Spaun,Birdies,4.662,2.5,2.162,over,5,W,-180,-150,0.556,0.667
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,S. Scheffler,Scottie Scheffler,Birdies,5.271,5.5,-0.229,under,5,W,-180,-150,0.556,0.667
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,X. Schauffele,Xander Schauffele,Birdies,5.203,4.5,0.703,over,3,L,100,123,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,A. Bhatia,Akshay Bhatia,Birdies,5.459,3.5,1.959,over,4,W,-110,109,0.909,1.090
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,4,S. Jaeger,Stephan Jaeger,Birdies,4.964,3.5,1.464,over,3,L,105,128,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,R. Henley,Russell Henley,Birdies,4.688,4.5,0.188,over,4,L,-105,118,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,S. Lowry,Shane Lowry,Birdies,5.299,4.5,0.799,over,3,L,105,130,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),The Players Championship 2025,The Players Championship,2025,2,V. Hovland,Viktor Hovland,Birdies,4.526,3.5,1.026,over,7,W,-155,-128,0.645,0.781
2026-06-30T22:06:39.772Z,Sea Island Golf Club (Seaside Course),The RSM Classic,The RSM Classic,2024,2,A. Eckroat,Austin Eckroat,Birdies,7.223,3.5,3.723,over,4,W,115,144,1.150,1.440
2026-06-30T22:06:39.772Z,Sea Island Golf Club (Seaside Course),The RSM Classic,The RSM Classic,2024,4,T. Kim,S.H. Kim,Birdies,5.257,4.5,0.757,over,5,W,-110,107,0.909,1.070
2026-06-30T22:06:39.772Z,Plantation Course at Kapalua,The Sentry 2024,The Sentry,2024,1,R. Fowler,Rickie Fowler,Birdies,7.097,6,1.097,over,8,W,-145,-127,0.690,0.787
2026-06-30T22:06:39.772Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,N. Dunlap,Nick Dunlap,Birdies,5.027,2,3.027,over,7,W,-145,-112,0.690,0.893
2026-06-30T22:06:39.772Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,N. Dunlap,Nick Dunlap,Birdies,5.027,2.5,2.527,over,7,W,-125,-100,0.800,1.000
2026-06-30T22:06:39.772Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,W. Clark,Wyndham Clark,Birdies,4.255,2.5,1.755,over,4,W,110,-123,1.100,0.813
2026-06-30T22:06:39.772Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,S. Scheffler,Scottie Scheffler,Birdies,5.587,3.5,2.087,over,5,W,105,126,1.050,1.260
2026-06-30T22:06:39.772Z,Memorial Park Golf Course,The US Open 2024,The US Open,2024,1,Tom Hoge,Tom Hoge,Birdies,4.546,2,2.546,over,5,W,-125,-103,0.800,0.971
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,3,C. Reavie,Chez Reavie,Total score,68.215,68.5,-0.285,under,63,W,-105,108,0.952,1.080
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,J. Thomas,Justin Thomas,Total score,69.364,66.5,2.864,over,67,W,100,113,1.000,1.130
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,S. Scheffler,Scottie Scheffler,Total score,67.389,67.5,-0.111,under,65,W,100,113,1.000,1.130
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,P. Cantlay,Patrick Cantlay,Total score,67.297,65.5,1.797,over,67,W,-105,105,0.952,1.050
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,P. Cantlay,Patrick Cantlay,Total score,67.297,68,-0.703,under,67,W,-120,-102,0.833,0.980
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,R. Fowler,Rickie Fowler,Total score,68.402,66,2.402,over,69,W,-120,-104,0.833,0.962
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,R. Fowler,Rickie Fowler,Total score,68.402,68.5,-0.098,under,69,L,-105,107,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,4,H. Matsuyama,Hideki Matsuyama,Total score,68.032,68.5,-0.468,under,66,W,100,114,1.000,1.140
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2023,Travelers Championship,2023,1,V. Hovland,Viktor Hovland,Total score,68.079,68.5,-0.421,under,67,W,-110,103,0.909,1.030
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,1,J. Thomas,Justin Thomas,Birdies,5.869,4.5,1.369,over,4,L,-105,114,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,1,L. Clanton,Luke Clanton,Birdies,5.983,4.5,1.483,over,5,W,110,138,1.100,1.380
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,1,K. Bradley,Keegan Bradley,Birdies,5.694,4.5,1.194,over,7,W,-120,106,0.833,1.060
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,2,K. Bradley,Keegan Bradley,Birdies,5.685,3.5,2.185,over,3,L,-180,-143,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,2,K. Bradley,Keegan Bradley,Birdies,5.685,4.5,1.185,over,3,L,125,155,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,1,C. Morikawa,Collin Morikawa,Birdies,6.713,4.5,2.213,over,4,L,-180,-149,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,1,X. Schauffele,Xander Schauffele,Birdies,6.429,4.5,1.929,over,5,W,-175,-140,0.571,0.714
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,2,C. Morikawa,Collin Morikawa,Birdies,6.894,4.5,2.394,over,3,L,105,157,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,2,X. Schauffele,Xander Schauffele,Birdies,6.540,3.5,3.040,over,2,L,-190,-142,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC River Highlands,Travelers Championship 2025,Travelers Championship,2025,2,X. Schauffele,Xander Schauffele,Birdies,6.540,4.5,2.040,over,2,L,120,148,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,Akshay Bhatia,Akshay Bhatia,Total score,71.745,70.5,1.245,over,68,L,-140,-119,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,Akshay Bhatia,Akshay Bhatia,Total score,71.745,71.5,0.245,over,68,L,100,120,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,Alex Fitzpatrick,Alex Fitzpatrick,Total score,71.293,71.5,-0.207,under,67,W,-125,-124,0.800,0.806
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,Alex Smalley,Alex Smalley,Total score,70.261,70.5,-0.239,under,75,L,105,106,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,Alex Smalley,Alex Smalley,Total score,70.261,71.5,-1.239,under,75,L,-140,-126,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,Ben Griffin,Ben Griffin,Total score,70.549,70.5,0.049,over,69,L,-150,-100,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,Cameron Young,Cameron Young,Total score,70.497,69.5,0.997,over,68,L,-140,-116,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,Harris English,Harris English,Total score,71.027,71.5,-0.473,under,68,W,-150,-125,0.667,0.800
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,Hideki Matsuyama,Hideki Matsuyama,Total score,71.809,70.5,1.309,over,72,W,-120,-100,0.833,1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Truist Championship,Truist Championship,2026,1,J.J. Spaun,J.J. Spaun,Total score,70.374,70.5,-0.126,under,69,W,100,103,1.000,1.030
